"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2012-01-01T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","008047,5,N,5","+0083,5","+0083,5","10194,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,"25,R,1524,9","02,5,+00030,5,99,9",,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,"10,1",,,,,,,,,,,"MET13001/01/12 04:53:02 METAR KLAX 011253Z 00000KT 5SM R25R/5000VP6000FT BR FEW001 08/08 A3011 RMK AO2 SLP194 FG BANK S T00830083 $ (GG)",
"72295023174","2012-01-01T13:30:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0036,5","22000,5,9,N","008047,5,N,5","+0090,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,"25,R,0152,9","02,5,+00030,5,99,9",,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,"10,1",,,,,,,,,,,"MET11201/01/12 05:30:02 SPECI KLAX 011330Z 28007KT 5SM R25R/0500V1000FT BR FEW001 09/08 A3012 RMK AO2 FG BANK S $ (GG)",
"72295023174","2012-01-01T13:37:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","290,5,N,0026,5","22000,5,9,N","008047,5,N,5","+0090,5","+0090,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,"25,R,0213,9","02,5,+00030,5,99,9",,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,"10,1",,,,,,,,,,,"MET11201/01/12 05:37:02 SPECI KLAX 011337Z 29005KT 5SM R25R/0700V4500FT BR FEW001 09/09 A3012 RMK AO2 FG BANK S $ (GG)",
"72295023174","2012-01-01T13:49:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","310,5,N,0015,5","22000,5,9,N","008047,5,N,5","+0090,5","+0090,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,"25,R,0305,9","02,5,+00030,5,99,9",,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5",,,,,,"10,1",,,,,,,,,,,"MET11201/01/12 05:49:02 SPECI KLAX 011349Z 31003KT 5SM R25R/1000V1200FT BR FEW001 09/09 A3013 RMK AO2 FG BANK S $ (GG)",
"72295023174","2012-01-01T13:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","310,5,N,0015,5","00030,5,W,N","000402,5,N,5","+0090,5","+0090,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,,"09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,,,,,,,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,,,,"MET11801/01/12 05:51:02 SPECI KLAX 011351Z 31003KT 1/4SM R25R/1000V1200FT FG VV001 09/09 A3013 RMK AO2 FG BANK S $ FIBI (GG)",
"72295023174","2012-01-01T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","310,5,N,0015,5","00030,5,W,N","000402,5,N,5","+0094,5","+0094,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0305,9","09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5",,,,,,"45,1",,,,,,,,,,,"MET12001/01/12 05:53:02 METAR KLAX 011353Z 31003KT 1/4SM R25R/1000V1200FT FG VV001 09/09 A3013 RMK AO2 SLP202 T00940094 $ (GG)",
"72295023174","2012-01-01T14:14:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","00030,5,W,N","000000,5,N,5","+0090,5","+0090,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0305,9","09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5",,,,,,"45,1",,,,,,,,,,,"MET10401/01/12 06:14:02 SPECI KLAX 011414Z 00000KT M1/4SM R25R/1000V2400FT FG VV001 09/09 A3013 RMK AO2 $ (GG)",
"72295023174","2012-01-01T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00030,5,W,N","000402,5,N,5","+0083,5","+0083,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0671,9","09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5","1,9,013,9,+999,9",,,,,"45,1",,,,,,,,,,,"MET14001/01/12 06:53:02 METAR KLAX 011453Z 00000KT 1/4SM R25R/2200VP6000FT FG VV001 08/08 A3015 RMK AO2 SLP207 ASOS VIS 1/2 T00830083 51013 $ (GG)",
"72295023174","2012-01-01T15:09:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","003219,5,N,5","+0080,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5",,,"31,5",,,,,,,"04,5,+00061,5,99,9",,,"2,99,1,+00061,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,"41,1",,,,,,,,,,,"MET09101/01/12 07:09:02 SPECI KLAX 011509Z 00000KT 2SM BCFG SCT002 08/08 A3015 RMK AO2 $ RTX (JK)",
"72295023174","2012-01-01T15:17:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","004828,5,N,5","+0090,5","+0090,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,,"02,5,+00061,5,99,9",,,"1,99,1,+00061,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,"10,1","41,1",,,,,,,,,,"MET10101/01/12 07:17:02 SPECI KLAX 011517Z 00000KT 3SM BCFG BR FEW002 09/09 A3015 RMK AO2 ASOS VIS 4 $ (JK)",
"72295023174","2012-01-01T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","009656,5,N,5","+0094,5","+0089,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,3,00,2,0,1,5","0,0,00,1,0,1,5",,"10,5","31,5",,,,,,"02,5,+00061,5,99,9",,,"1,99,1,+00061,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,10094,5",,,,,,"10,1","41,1",,,,,,,,,,"MET12901/01/12 07:53:02 METAR KLAX 011553Z 00000KT 6SM BCFG BR FEW002 09/09 A3016 RMK AO2 SLP214 FG BANK SW ASOS VIS 8 T00940089 $ (JK)",
"72295023174","2012-01-01T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0161,5","+0106,5","10224,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00061,5,99,9",,,"1,99,1,+00061,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10224,5,10104,5",,,,,,,,,,,,,,,,,"MET10001/01/12 08:53:02 METAR KLAX 011653Z 00000KT 10SM FEW002 16/11 A3019 RMK AO2 SLP224 T01610106 $ (JK)",
"72295023174","2012-01-01T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0206,5","+0044,5","10224,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00061,5,99,9",,,"1,99,1,+00061,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0206,1","999,N,+0078,1",,,,,,,,,,,"10227,5,10108,5","1,9,020,9,+999,9",,,,,,,,,,,,,,,,"MET11801/01/12 09:53:02 METAR KLAX 011753Z 06003KT 10SM FEW002 21/04 A3020 RMK AO2 SLP224 T02060044 10206 20078 51020 $ (JK)",
"72295023174","2012-01-01T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","060,1,N,0015,1","22000,1,9,N","016000,1,N,1","+0206,1","+0044,1","10224,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00075,1,99,9,99,9","120,M,+0206,1","240,N,+0078,1",,,,,,,,,,,"99999,9,99999,9","1,1,020,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  01184 72295 32166 20603 10206 20044 30171 40224 51020 91753 333 10206 20078 555 90118;","Q01 101713APOSP "
"72295023174","2012-01-01T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","040,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0244,5","+0006,5","10218,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00061,5,99,9",,,"1,99,1,+00061,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10220,5,10101,5",,,,,,,,,,,,,,,,,"MET10001/01/12 10:53:02 METAR KLAX 011853Z 04004KT 10SM FEW002 24/01 A3018 RMK AO2 SLP218 T02440006 $ (JK)",
"72295023174","2012-01-01T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0261,6","+9999,9","10206,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,,,,"MET09801/01/12 11:53:02 METAR KLAX 011953Z VRB03KT 10SM CLR 26/M06 A3014 RMK AO2 SLP206 T02611061 $ (JK)","Q01    099SCCGD1P01 -00613ATOD  P02    003SCCGA1"
"72295023174","2012-01-01T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0233,5","+0100,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5","8,9,023,9,+999,9",,,,,,,,,,,,,,,,"MET10601/01/12 12:53:02 METAR KLAX 012053Z 27009KT 10SM FEW200 23/10 A3012 RMK AO2 SLP201 T02330100 58023 $ (JK)",
"72295023174","2012-01-01T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0183,5","+0117,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,,"MET10001/01/12 13:53:02 METAR KLAX 012153Z 28009KT 10SM FEW200 18/12 A3011 RMK AO2 SLP198 T01830117 $ (JK)",
"72295023174","2012-01-01T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0167,5","+0122,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,,"MET10001/01/12 14:53:02 METAR KLAX 012253Z 27011KT 10SM FEW200 17/12 A3011 RMK AO2 SLP197 T01670122 $ (JK)",
"72295023174","2012-01-01T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0150,5","+0122,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0272,1","999,N,+0150,1",,,,,,,,,,,"10200,5,10081,5","5,9,003,9,+999,9",,,,,,,,,,,,,,,,"MET11801/01/12 15:53:02 METAR KLAX 012353Z 27009KT 10SM FEW200 15/12 A3012 RMK AO2 SLP200 T01500122 10272 20150 55003 $ (CF)",
"72295023174","2012-01-02T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0046,1","22000,1,9,N","016000,1,N,1","+0150,1","+0122,1","10200,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0272,1","180,N,+0083,1",,,,,,,,,,,"99999,9,99999,9","5,1,003,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  02004 72295 32966 22709 10150 20122 30144 40200 55003 92353 333 10272 20083 555 90200;","Q01 101443APOSP "
"72295023174","2012-01-02T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0144,5","+0122,5","10203,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,,,,"MET09501/01/12 16:53:01 METAR KLAX 020053Z 27010KT 10SM FEW200 14/12 A3013 RMK AO2 SLP203 T01440122 $",
"72295023174","2012-01-02T01:13:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0051,5","00061,5,M,N","006437,5,N,5","+0140,5","+0120,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00061,5,99,9","07,5,+07620,5,99,9",,"3,99,1,+00061,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,10087,5",,,,,,"10,1",,,,,,,,,,,"MET08701/01/12 17:13:01 SPECI KLAX 020113Z 27010KT 4SM BR BKN002 BKN250 14/12 A3014 RMK AO2 $",
"72295023174","2012-01-02T01:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0031,5","22000,5,9,N","012875,5,N,5","+0130,5","+0120,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00061,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+00061,5,9","2,99,1,+07620,5,9",,,,,,,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,,,,"MET09401/01/12 17:51:03 SPECI KLAX 020151Z 27006KT 8SM FEW002 SCT250 13/12 A3014 RMK AO2 $ FIBI (CF)",
"72295023174","2012-01-02T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0036,5","22000,5,9,N","012875,5,N,5","+0133,5","+0117,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00061,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+00061,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,,,,"MET10101/01/12 17:53:01 METAR KLAX 020153Z 28007KT 8SM FEW002 SCT250 13/12 A3014 RMK AO2 SLP205 T01330117 $",
"72295023174","2012-01-02T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","009656,5,N,5","+0133,5","+0117,5","10210,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"02,5,+00061,5,99,9",,,"1,99,1,+00061,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5","3,9,010,9,+999,9",,,,,"10,1",,,,,,,,,,,"MET10301/01/12 18:53:01 METAR KLAX 020253Z 26006KT 6SM BR FEW002 13/12 A3015 RMK AO2 SLP210 T01330117 53010 $",
"72295023174","2012-01-02T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0021,5","22000,5,9,N","008047,5,N,5","+0133,5","+0117,5","10216,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"02,5,+00061,5,99,9",,,"1,99,1,+00061,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10217,5,10097,5",,,,,,"10,1",,,,,,,,,,,"MET09701/01/12 19:53:01 METAR KLAX 020353Z 28004KT 5SM BR FEW002 13/12 A3017 RMK AO2 SLP216 T01330117 $",
"72295023174","2012-01-02T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","006437,5,N,5","+0133,5","+0117,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10217,5,10097,5",,,,,,"10,1",,,,,,,,,,,"MET09401/01/12 20:53:01 METAR KLAX 020453Z 00000KT 4SM BR CLR 13/12 A3017 RMK AO2 SLP214 T01330117 $","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2012-01-02T05:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0130,5","+0120,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00030,5,99,9",,,"1,99,1,+00030,5,9",,,,,,,,,,,,,,,,,"10220,5,10101,5",,,,,,,,,,,,,,,,,"MET08801/01/12 21:51:03 SPECI KLAX 020551Z 26007KT 10SM FEW001 13/12 A3018 RMK AO2 $ FIBI (CF)",
"72295023174","2012-01-02T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0128,5","+0117,5","10219,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00030,5,99,9",,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1","999,N,+0128,1",,,,,,,,,,,"10224,5,10104,5","3,9,011,9,+999,9",,,,,,,,,,,,,,,,"MET11301/01/12 21:53:01 METAR KLAX 020553Z 25007KT 10SM FEW001 13/12 A3019 RMK AO2 SLP219 T01280117 10150 20128 53011 $",
"72295023174","2012-01-02T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","250,1,N,0036,1","22000,1,9,N","016000,1,N,1","+0128,1","+0117,1","10219,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00025,1,99,9,99,9","240,M,+0150,1","240,N,+0083,1",,,,,,,,,,,"99999,9,99999,9","3,1,011,1,+999,9",,,,,,,,,,,,,,,,"SYN092AAXX  02064 72295 32066 22507 10128 20117 30167 40219 53011 90553 333 10150 20083 555 90206;","Q01 101673APOSP "
"72295023174","2012-01-02T06:10:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0046,5","00061,5,M,N","000402,5,N,5","+0130,5","+0120,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0427,9","07,5,+00061,5,99,9",,,"3,99,1,+00061,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10227,5,10108,5",,,,,,"44,1",,,,,,,,,,,"MET10001/01/12 22:10:01 SPECI KLAX 020610Z 27009KT 1/4SM R25R/1400VP6000FT FG BKN002 13/12 A3020 RMK AO2 $",
"72295023174","2012-01-02T06:20:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0051,5","00030,5,W,N","000402,5,N,5","+0120,5","+0110,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0244,9","09,5,+00030,5,99,9",,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10227,5,10108,5",,,,,,"45,1",,,,,,,,,,,"MET09801/01/12 22:20:01 SPECI KLAX 020620Z 26010KT 1/4SM R25R/0800V2200FT FG VV001 12/11 A3020 RMK AO2 $",
"72295023174","2012-01-02T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0041,5","00030,5,M,N","000402,5,N,5","+0128,5","+0122,5","10218,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0244,9","08,5,+00030,5,99,9",,,"4,99,1,+00030,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10220,5,10101,5",,,,,,"44,1",,,,,,,,,,,"MET11601/01/12 22:53:01 METAR KLAX 020653Z 28008KT 1/4SM R25R/0800V2200FT FG OVC001 13/12 A3018 RMK AO2 SLP218 T01280122 $",
"72295023174","2012-01-02T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","290,5,N,0031,5","00030,5,M,N","000402,5,N,5","+0128,5","+0122,5","10219,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0244,9","08,5,+00030,5,99,9",,,"4,99,1,+00030,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10224,5,10104,5",,,,,,"44,1",,,,,,,,,,,"MET12601/01/12 23:53:01 METAR KLAX 020753Z 29006KT 1/4SM R25R/0800V2200FT FG OVC001 13/12 A3019 RMK AO2 SLP219 T01280122 402720078 $",
"72295023174","2012-01-02T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,01,FG  ,5","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,"240,M,+0272,5","240,N,+0078,5",,,,,,,,,"024,W,+0117,D,4","024,D,+0089,D,4",,,"10088,4,10207,4","10088,4,10190,4",,,,,,,,"1,24,00715,280,9999,5","2,24,00626,280,9999,5","3,24,00237,999,9999,5","024,X,100,D,4","024,N,011,D,4","024,M,080,D,4","SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 8124 HR MIN TEMP (F): 46AVERAGE STATION PRESSURE:29.790 MINIMUM SEA LEVEL PRESSURE:30.09 TIME OF OCCURRENCE:0413 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.3 24 HR AVG TEMP (F): 64DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):81  LATEST NIGHT MIN TEMP(1900-0800 LST):46 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01    127AXW090"
