"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AW1","AW2","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2008-01-02T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","350,5,N,0041,5","04572,5,M,N","016093,5,N,5","+0178,5","-0133,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,,"3,99,1,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5","3,9,004,9,+999,9",,,,,,,,,,,,,,,"MET10601/01/08 18:51:53 METAR KLAX 020250Z 35008KT 10SM BKN150 18/M13 A3012 RMK AO2 SLP198 T01781133 53004 (BLB)",
"72295023174","2008-01-02T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","360,5,N,0046,5","04572,5,M,N","016093,5,N,5","+0172,5","-0144,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9","07,5,+06096,5,99,9",,,"3,99,1,+04572,5,9","3,99,1,+06096,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,"MET10701/01/08 19:51:52 METAR KLAX 020350Z 36009KT 10SM BKN150 BKN200 17/M14 A3012 RMK AO2 SLP200 T01721144 (BLB)",
"72295023174","2008-01-02T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0031,5","04572,5,M,N","016093,5,N,5","+0167,5","-0133,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9","07,5,+06096,5,99,9",,,"3,99,1,+04572,5,9","3,99,1,+06096,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,"MET10701/01/08 20:51:53 METAR KLAX 020450Z 01006KT 10SM BKN150 BKN200 17/M13 A3012 RMK AO2 SLP199 T01671133 (BLB)",
"72295023174","2008-01-02T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","020,5,N,0041,5","04572,5,M,N","016093,5,N,5","+0167,5","-0128,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9","07,5,+06096,5,99,9",,,"3,99,1,+04572,5,9","3,99,1,+06096,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0206,1","999,N,+0161,1",,,,,,,,,,,"10200,5,10081,5","0,9,000,9,+999,9",,,,,,,,,,,,,,,"MET12701/01/08 21:51:54 METAR KLAX 020550Z 02008KT 10SM BKN150 BKN200 17/M13 A3012 RMK AO2 SLP199 T01671128 10206 20161 50000 $ (BLB)",
"72295023174","2008-01-02T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","020,1,N,0041,1","99999,9,9,N","016000,1,N,1","+0167,1","-0128,1","10199,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0206,1","240,N,+0139,1",,,,,,,,,,,"99999,9,99999,9","0,1,000,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  02064 72295 32966 60208 10167 21128 30144 40199 50000 90550 333 10206 20139 555 90206;","Q01 101443APOSP "
"72295023174","2008-01-02T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","030,5,N,0051,5","04572,5,M,N","016093,5,N,5","+0172,5","-0139,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9","07,5,+06096,5,99,9",,,"3,99,1,+04572,5,9","3,99,1,+06096,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,"MET10901/01/08 22:51:52 METAR KLAX 020650Z 03010KT 10SM BKN150 BKN200 17/M14 A3012 RMK AO2 SLP199 T01721139 $ (BLB)",
"72295023174","2008-01-02T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,V,0041,5","04572,5,M,N","016093,5,N,5","+0172,5","-0150,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,,"3,99,1,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,,,"MET11101/01/08 23:51:53 METAR KLAX 020750Z 01008KT 10SM BKN150 17/M15 A3013 RMK AO2 SLP201 T01721150 402220133 $ (MS)",
"72295023174","2008-01-02T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0222,A","240,N,+0133,5",,,,,,,,,"024,W,+0061,D,4","024,D,-0117,D,4",,,"10091,4,10210,4","10093,4,10193,4",,,,,,,"2,24,00626,030,2312,5","3,24,00398,999,9999,5",,"024,X,018,D,4","024,N,010,D,4","024,M,013,D,4","SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):72 24 HR MAX TEMP TIME (LST):1339 24 HR MIN TEMP (F):56 24 HR MIN TEMP TIME (LST):0738 AVERAGE STATION PRESSURE:29.805 MINIMUM SEA LEVEL PRESSURE:30.10 TIME OF OCCURRENCE:1724 PEAK WIND SPEED (MPH):40  PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):1646  FASTEST 2MIN SPEED (MPH):14 FASTEST 2MIN DIR (DEG):30  FASTEST 2MIN TIME (LST):2312 AVERAGE WIND SPEED (MPH):8.9  24 HR AVG TEMP (F):64 DEPART FROM NORMAL: +7  HEATING DEGREE DAYS:1   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):72  LATEST NIGHT MIN TEMP(1900-0800 LST):56 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075R03    727KAX008R04    407OES063"
"72295023174","2008-01-02T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0031,5","04572,5,M,N","016093,5,N,5","+0172,5","-0139,5","10202,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,,"3,99,1,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5","1,9,004,9,+999,9",,,,,,,,,,,,,,,"MET10701/02/08 00:51:53 METAR KLAX 020850Z VRB06KT 10SM BKN150 17/M14 A3013 RMK AO2 SLP202 T01721139 51004 $ (MS)",
"72295023174","2008-01-02T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0026,5","04572,5,M,N","016093,5,N,5","+0156,5","-0144,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,,"3,99,1,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,,,"MET10101/02/08 01:51:51 METAR KLAX 020950Z 01005KT 10SM BKN150 16/M14 A3013 RMK AO2 SLP201 T01561144 $ (MS)",
"72295023174","2008-01-02T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","040,5,N,0031,5","04572,5,M,N","016093,5,N,5","+0161,5","-0139,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,,"3,99,1,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,"MET10101/02/08 02:51:52 METAR KLAX 021050Z 04006KT 10SM BKN150 16/M14 A3012 RMK AO2 SLP197 T01611139 $ (MS)",
"72295023174","2008-01-02T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","360,5,N,0031,5","04572,5,M,N","016093,5,N,5","+0156,5","-0133,5","10195,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,,"3,99,1,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0178,1","999,N,+0156,1",,,,,,,,,,,"10200,5,10081,5","8,9,006,9,+999,9",,,,,,,,,,,,,,,"MET11901/02/08 03:51:52 METAR KLAX 021150Z 36006KT 10SM BKN150 16/M13 A3012 RMK AO2 SLP195 T01561133 10178 20156 58006 $ (MS)",
"72295023174","2008-01-02T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","360,1,N,0031,1","99999,9,9,N","016000,1,N,1","+0156,1","-0133,1","10195,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","120,N,+0156,1","240,M,+0222,1",,,,,,,,,,,"99999,9,99999,9","8,1,006,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  02124 72295 32966 63606 10156 21133 30144 40195 58006 91150 333 10222 20156 555 90212;","Q01 101443APOSP "
"72295023174","2008-01-02T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0036,5","04572,5,M,N","016093,5,N,5","+0156,5","-0128,5","10194,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,,"3,99,1,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,"MET10101/02/08 04:51:52 METAR KLAX 021250Z 01007KT 10SM BKN150 16/M13 A3011 RMK AO2 SLP194 T01561128 $ (MS)",
"72295023174","2008-01-02T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0026,5","04572,5,M,N","016093,5,N,5","+0161,5","-0139,5","10196,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+04572,5,99,9",,,,"3,99,1,+04572,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,"MET10101/02/08 05:51:51 METAR KLAX 021350Z 01005KT 10SM BKN150 16/M14 A3011 RMK AO2 SLP196 T01611139 $ (MS)",
"72295023174","2008-01-02T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","350,5,N,0036,5","06096,5,M,N","016093,5,N,5","+0156,5","-0150,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04572,5,99,9","07,5,+06096,5,99,9",,,"2,99,1,+04572,5,9","3,99,1,+06096,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5","3,9,000,9,+999,9",,,,,,,,,,,,,,,"MET11201/02/08 06:51:53 METAR KLAX 021450Z 35007KT 10SM SCT150 BKN200 16/M15 A3012 RMK AO2 SLP197 T01561150 53000 (MS)","Q01+000002APC3  "
"72295023174","2008-01-02T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","010,5,N,0036,5","06096,5,M,N","016093,5,N,5","+0161,5","-0139,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04572,5,99,9","07,5,+06096,5,99,9",,,"2,99,1,+04572,5,9","3,99,1,+06096,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,"MET10701/02/08 07:51:52 METAR KLAX 021550Z 01007KT 10SM SCT150 BKN200 16/M14 A3012 RMK AO2 SLP199 T01611139 (DMQ)",
"72295023174","2008-01-02T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","030,5,V,0046,5","07620,5,M,N","016093,5,N,5","+0183,5","-0133,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04572,5,99,9","07,5,+07620,5,99,9",,,"2,99,1,+04572,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,,,"MET10701/02/08 08:51:53 METAR KLAX 021650Z 03009KT 10SM SCT150 BKN250 18/M13 A3014 RMK AO2 SLP205 T01831133 (DMQ)",
"72295023174","2008-01-02T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","030,5,N,0036,5","07620,5,M,N","016093,5,N,5","+0189,5","-0111,5","10211,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04572,5,99,9","07,5,+07620,5,99,9",,,"2,99,1,+04572,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,+0150,1",,,,,,,,,,,"10213,5,10094,5","3,9,014,9,+999,9",,,,,,,,,,,,,,,"MET12501/02/08 09:51:53 METAR KLAX 021750Z 03007KT 10SM SCT150 BKN250 19/M11 A3016 RMK AO2 SLP211 T01891111 10194 20150 53014 (DMQ)",
"72295023174","2008-01-02T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","030,1,N,0036,1","99999,9,9,N","016000,1,N,1","+0189,1","-0111,1","10211,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0194,1","240,N,+0150,1",,,,,,,,,,,"99999,9,99999,9","3,1,014,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  02184 72295 32966 60307 10189 21111 30157 40211 53014 91750 333 10194 20150 555 90218;","Q01 101573APOSP "
"72295023174","2008-01-02T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0031,5","07620,5,M,N","016093,5,N,5","+0217,5","-0117,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+04572,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,,,"MET10701/02/08 10:51:53 METAR KLAX 021850Z 06006KT 10SM FEW150 BKN250 22/M12 A3015 RMK AO2 SLP207 T02171117 (DMQ)",
"72295023174","2008-01-02T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0222,5","-0117,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+04572,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,"MET10701/02/08 11:51:52 METAR KLAX 021950Z 00000KT 10SM FEW150 BKN250 22/M12 A3012 RMK AO2 SLP200 T02221117 (DMQ)",
"72295023174","2008-01-02T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0228,5","-0117,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+04572,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5","8,9,021,9,+999,9",,,,,,,,,,,,,,,"MET11301/02/08 12:51:53 METAR KLAX 022050Z 00000KT 10SM FEW150 BKN250 23/M12 A3009 RMK AO2 SLP189 T02281117 58021 (DMQ)",
"72295023174","2008-01-02T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0239,5","-0139,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+04572,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,"MET10701/02/08 13:51:58 METAR KLAX 022150Z 08004KT 10SM FEW150 BKN250 24/M14 A3007 RMK AO2 SLP182 T02391139 (DMQ)",
"72295023174","2008-01-02T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0021,5","07620,5,M,N","016093,5,N,5","+0211,5","-0089,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+05486,5,99,9","07,5,+07620,5,99,9",,,"1,99,1,+05486,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,"MET10701/02/08 14:51:53 METAR KLAX 022250Z 24004KT 10SM FEW180 BKN250 21/M09 A3006 RMK AO2 SLP177 T02111089 (DMQ)",
"72295023174","2008-01-02T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0036,5","05486,5,M,N","016093,5,N,5","+0217,5","-0122,5","10179,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04267,5,99,9","07,5,+05486,5,99,9",,,"1,99,1,+04267,5,9","3,99,1,+05486,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0239,1","999,N,+0189,1",,,,,,,,,,,"10179,5,10061,5","5,9,010,9,+999,9",,,,,,,,,,,,,,,"MET12501/02/08 15:51:53 METAR KLAX 022350Z 13007KT 10SM FEW140 BKN180 22/M12 A3006 RMK AO2 SLP179 T02171122 10239 20189 55010 (BLB)",
"72295023174","2008-01-03T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","130,1,N,0036,1","99999,9,9,N","016000,1,N,1","+0217,1","-0122,1","10179,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0239,1","180,N,+0156,1",,,,,,,,,,,"99999,9,99999,9","5,1,010,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  03004 72295 32966 61307 10217 21122 30124 40179 55010 92350 333 10239 20156 555 90300;","Q01 101243APOSP "
"72295023174","2008-01-03T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","300,5,N,0031,5","07010,5,M,N","016093,5,N,5","+0178,5","+9999,9","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04267,5,99,9","04,5,+05486,5,99,9","07,5,+07010,5,99,9",,"1,99,1,+04267,5,9","2,99,1,+05486,5,9","3,99,1,+07010,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,"MET11501/02/08 16:51:58 METAR KLAX 030050Z 30006KT 10SM FEW140 SCT180 BKN230 18/03 A3007 RMK AO2 SLP182 T01780028 $ (BLB)","Q01+000303ATOD  P01 +00283ATOD  "
"72295023174","2008-01-03T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","320,5,N,0021,5","05486,5,M,N","016093,5,N,5","+0178,5","-0050,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04267,5,99,9","07,5,+05486,5,99,9",,,"1,99,1,+04267,5,9","3,99,1,+05486,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,"MET10701/02/08 17:51:52 METAR KLAX 030150Z 32004KT 10SM FEW140 BKN180 18/M05 A3008 RMK AO2 SLP184 T01781050 (BLB)",
"72295023174","2008-01-03T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0026,5","05486,5,M,N","016093,5,N,5","+0183,5","-0089,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+05486,5,99,9",,,,"3,99,1,+05486,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5","3,9,008,9,+999,9",,,,,,,,,,,,,,,"MET10601/02/08 18:51:51 METAR KLAX 030250Z VRB05KT 10SM BKN180 18/M09 A3009 RMK AO2 SLP188 T01831089 53008 (BLB)",
"72295023174","2008-01-03T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","310,5,N,0021,5","05486,5,M,N","016093,5,N,5","+0183,5","-0094,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+05486,5,99,9",,,,"3,99,1,+05486,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,"MET10001/02/08 19:51:52 METAR KLAX 030350Z 31004KT 10SM BKN180 18/M09 A3010 RMK AO2 SLP190 T01831094 (BLB)",
"72295023174","2008-01-03T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","040,5,N,0021,5","05486,5,M,N","016093,5,N,5","+0161,5","-0056,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+05486,5,99,9",,,,"3,99,1,+05486,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,"MET10001/02/08 20:51:51 METAR KLAX 030450Z 04004KT 10SM BKN180 16/M06 A3010 RMK AO2 SLP191 T01611056 (BLB)",
"72295023174","2008-01-03T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","05486,5,M,N","016093,5,N,5","+0167,5","-0061,5","10194,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+05486,5,99,9",,,,"3,99,1,+05486,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0217,1","999,N,+0161,1",,,,,,,,,,,"10196,5,10077,5","3,9,006,9,+999,9",,,,,,,,,,,,,,,"MET11801/02/08 21:51:53 METAR KLAX 030550Z 00000KT 10SM BKN180 17/M06 A3011 RMK AO2 SLP194 T01671061 10217 20161 53006 (BLB)",
"72295023174","2008-01-03T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","99999,9,9,N","016000,1,N,1","+0167,1","-0061,1","10194,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0217,1","240,N,+0156,1",,,,,,,,,,,"99999,9,99999,9","3,1,006,1,+999,9",,,,,,,,,,,,,,,"SYN092AAXX  03064 72295 32966 60000 10167 21061 30140 40194 53006 90550 333 10217 20156 555 90306;","Q01 101403APOSP "
"72295023174","2008-01-03T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0026,5","05486,5,M,N","016093,5,N,5","+0156,5","-0056,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+05486,5,99,9",,,,"3,99,1,+05486,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,"MET10001/02/08 22:51:51 METAR KLAX 030650Z 06005KT 10SM BKN180 16/M06 A3010 RMK AO2 SLP189 T01561056 (BLB)",
"72295023174","2008-01-03T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0156,5","-0056,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+05486,5,99,9",,,,"2,99,1,+05486,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,"MET10901/02/08 23:51:53 METAR KLAX 030750Z VRB05KT 10SM SCT180 16/M06 A3010 RMK AO2 SLP189 T01561056 402390144 (MS)",
