"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2009-01-01T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","004800,1,N,1","+0100,1","+0083,1","10191,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,00025,1,99,9,99,9","120,M,+0100,1","240,N,+0072,1",,,,,,,,,,,"99999,9,99999,9","3,1,010,1,+999,9",,,,,"10,1",,,,,,,,,,,"SYN098AAXX  01184 72295 31048 20000 10100 20083 30134 40191 53010 710// 91753 333 10100 20072 555 90118;","Q01 101343APOSP "
"72295023174","2009-01-01T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0015,5","22000,5,9,N","004828,5,N,5","+0122,5","+0072,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00030,5,99,9",,,,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,"05,5",,,,,,,,,,,"MET09501/01/09 10:53:00 METAR KLAX 011853Z 27003KT 3SM HZ FEW001 12/07 A3008 RMK AO2 SLP186 T01220072",
"72295023174","2009-01-01T19:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","280,5,N,0036,5","22000,5,9,N","004828,5,N,5","+0120,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00030,5,99,9",,,,,"1,99,1,+00030,5,9",,,,,,,,,,,,,,,,,"10179,5,10061,5",,,,,,"05,5",,,,,,,,,,,"MET08901/01/09 11:52:21 SPECI KLAX 011951Z 28007KT 3SM HZ FEW001 12/08 A3006 RMK AO2 FIBI (DMQ)",
"72295023174","2009-01-01T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0041,5","22000,5,9,N","004828,5,N,5","+0117,5","+0083,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00030,5,99,9",,,,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,"05,5",,,,,,,,,,,"MET09501/01/09 11:53:00 METAR KLAX 011953Z 28008KT 3SM HZ FEW001 12/08 A3005 RMK AO2 SLP178 T01170083",
"72295023174","2009-01-01T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0046,5","22000,5,9,N","004828,5,N,5","+0122,5","+0078,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00030,5,99,9",,,,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5","8,9,023,9,+999,9",,,,,"05,5",,,,,,,,,,,"MET10101/01/09 12:53:00 METAR KLAX 012053Z 26009KT 3SM HZ FEW001 12/08 A3002 RMK AO2 SLP168 T01220078 58023",
"72295023174","2009-01-01T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0041,5","22000,5,9,N","004828,5,N,5","+0117,5","+0083,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"02,5,+00030,5,99,9",,,,,"1,99,1,+00030,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"05,5",,,,,,,,,,,"MET09501/01/09 13:53:00 METAR KLAX 012153Z 28008KT 3SM HZ FEW001 12/08 A3000 RMK AO2 SLP160 T01170083",
"72295023174","2009-01-01T22:19:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","260,5,N,0041,5","22000,5,9,N","003219,5,N,5","+0110,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00030,5,99,9",,,,,"2,99,1,+00030,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"05,5",,,,,,,,,,,"MET09001/01/09 14:19:00 SPECI KLAX 012219Z 26008KT 2SM HZ SCT001 11/08 A3000 RMK AO2 VIS SW-NW 1",
"72295023174","2009-01-01T22:41:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0051,5","22000,5,9,N","002816,5,N,5","+0110,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00030,5,99,9",,,,,"2,99,1,+00030,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"05,5",,,,,,,,,,,"MET10401/01/09 14:41:00 SPECI KLAX 012241Z 27010KT 1 3/4SM HZ SCT001 11/08 A3000 RMK AO2 VIS SW-NW 1 SCT V BKN",
"72295023174","2009-01-01T22:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","270,5,N,0046,5","00030,5,M,N","002816,5,N,5","+0110,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00030,5,99,9",,,,,"3,99,1,+00030,5,9",,,,,,,,,,,,,,,,,"10159,5,10040,5",,,,,,"05,5",,,,,,,,,,,"MET11501/01/09 14:52:21 SPECI KLAX 012251Z 27009KT 1 3/4SM HZ BKN001 11/08 A3000 RMK AO2 VIS SW-NW 1 BKN V SCT FIBI (DMQ)",
"72295023174","2009-01-01T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0046,5","00030,5,M,N","002816,5,N,5","+0111,5","+0083,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"07,5,+00030,5,99,9",,,,,"3,99,1,+00030,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"05,5",,,,,,,,,,,"MET12101/01/09 14:53:00 METAR KLAX 012253Z 28009KT 1 3/4SM HZ BKN001 11/08 A3000 RMK AO2 SLP160 VIS SW-NW 1 BKN V SCT T01110083",
"72295023174","2009-01-01T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0051,5","22000,5,9,N","002816,5,N,5","+0111,5","+0083,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00213,5,99,9",,,,,"2,99,1,+00213,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0122,1","999,N,+0100,1",,,,,,,,,,,"10156,5,10037,5","6,9,010,9,+999,9",,,,,"05,5",,,,,,,,,,,"MET11701/01/09 15:53:00 METAR KLAX 012353Z 26010KT 1 3/4SM HZ SCT007 11/08 A2999 RMK AO2 SLP157 T01110083 10122 20100 56010",
"72295023174","2009-01-02T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0051,1","22000,1,9,N","002800,1,N,1","+0111,1","+0083,1","10157,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,00250,1,99,9,99,9","120,M,+0122,1","180,N,+0083,1",,,,,,,,,,,"99999,9,99999,9","6,1,010,1,+999,9",,,,,"05,1",,,,,,,,,,,"SYN098AAXX  02004 72295 31328 42610 10111 20083 30100 40157 56010 705// 92353 333 10122 20083 555 90200;","Q01 101003APOSP "
"72295023174","2009-01-02T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0041,5","00213,5,M,N","002414,5,N,5","+0106,5","+0083,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00213,5,99,9",,,,,"3,99,1,+00213,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,"10,1",,,,,,,,,,,"MET09901/01/09 16:53:00 METAR KLAX 020053Z 28008KT 1 1/2SM BR BKN007 11/08 A2998 RMK AO2 SLP154 T01060083",
"72295023174","2009-01-02T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","00122,5,M,N","002414,5,N,5","+0100,5","+0083,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00122,5,99,9",,,,,"3,99,1,+00122,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,"10,1",,,,,,,,,,,"MET09901/01/09 17:53:00 METAR KLAX 020153Z 26006KT 1 1/2SM BR BKN004 10/08 A2998 RMK AO2 SLP153 T01000083",
"72295023174","2009-01-02T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0026,5","00122,5,M,N","002414,5,N,5","+0100,5","+0089,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00122,5,99,9",,,,,"4,99,1,+00122,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5","5,9,003,9,+999,9",,,,,"10,1",,,,,,,,,,,"MET10501/01/09 18:53:00 METAR KLAX 020253Z 25005KT 1 1/2SM BR OVC004 10/09 A2999 RMK AO2 SLP154 T01000089 55003",
"72295023174","2009-01-02T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","00122,5,M,N","002414,5,N,5","+0100,5","+0089,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"08,5,+00122,5,99,9",,,,,"4,99,1,+00122,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,"10,1",,,,,,,,,,,"MET09901/01/09 19:53:00 METAR KLAX 020353Z VRB03KT 1 1/2SM BR OVC004 10/09 A2999 RMK AO2 SLP157 T01000089",
"72295023174","2009-01-02T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00061,5,M,N","001207,5,N,5","+0094,5","+0089,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,"25,R,1067,9","08,5,+00061,5,99,9",,,,,"4,99,1,+00061,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"10,1",,,,,,,,,,,"MET11501/01/09 20:53:00 METAR KLAX 020453Z 00000KT 3/4SM R25R/3500VP6000FT BR OVC002 09/09 A3000 RMK AO2 SLP160 T00940089",
"72295023174","2009-01-02T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00061,5,M,N","001207,A,N,A","+0100,5","+0094,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,A",,,"30,6",,,,,,"99,U,1829,9","08,5,+00061,5,99,9",,,,,"4,99,1,+00061,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0111,1","999,N,+0094,1",,,,,,,,,,,"10166,5,10047,5","3,9,010,9,+999,9",,,,,"44,1",,,,,,,,,,,"MET12801/01/09 21:53:00 METAR KLAX 020553Z 00000KT 3/4SM R25R/P6000FT FG OVC002 10/09 A3002 RMK AO2 SLP165 T01000094 10111 20094 53010","R01 3/4SM7VIS018R02    FG7AWW018R03SEERMK7MVW018R04    FG7MWW018"
"72295023174","2009-01-02T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","99999,9,9,N","001200,1,N,1","+0100,1","+0094,1","10165,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00075,1,99,9,99,9","240,M,+0111,1","240,N,+0083,1",,,,,,,,,,,"99999,9,99999,9","3,1,010,1,+999,9",,,,,"41,1",,,,,,,,,,,"SYN098AAXX  02064 72295 31112 80000 10100 20094 30110 40165 53010 741// 90553 333 10111 20083 555 90206;","Q01 101103APOSP "
"72295023174","2009-01-02T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00061,5,M,N","001207,5,N,5","+0100,5","+0089,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,"99,U,1829,9","08,5,+00061,5,99,9",,,,,"4,99,1,+00061,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,"10,1",,,,,,,,,,,"MET11001/01/09 22:53:00 METAR KLAX 020653Z 00000KT 3/4SM R25R/P6000FT BR OVC002 10/09 A3001 RMK AO2 SLP162 T01000089",
"72295023174","2009-01-02T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0015,5","00061,5,W,N","001207,5,N,5","+0089,5","+0083,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,"25,R,1372,9","09,5,+00061,5,99,9",,,,,"5,99,1,+00061,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,"10,1",,,,,,,,,,,"MET12401/01/09 23:53:00 METAR KLAX 020753Z 08003KT 3/4SM R25R/4500VP6000FT BR VV002 09/08 A3001 RMK AO2 SLP160 T00890083 401220072",
"72295023174","2009-01-02T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,01,FG  ,A","AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,"02,6,24,6","01,6,24,6","08,6,24,6",,,,,,,,,,,,"240,M,+0122,5","240,N,+0072,5",,,,,,,,,"024,W,+0089,D,4","024,D,+0083,D,4",,,"10051,4,10169,4","10051,4,10152,4",,,,,,,,"1,24,00715,280,1357,5","2,24,00536,270,1550,5","3,24,00174,999,9999,5","024,X,100,D,4","024,N,072,D,4","024,M,091,D,4","SOD77524 HR PRECIPITATION (IN):0.00  WEATHER(CODE):2,1,8  24 HR MAX TEMP (F):54 24 HR MAX TEMP TIME (LST):1313 24 HR MIN TEMP (F):45 24 HR MIN TEMP TIME (LST):0913 AVERAGE STATION PRESSURE:29.680 MINIMUM SEA LEVEL PRESSURE:29.98 TIME OF OCCURRENCE:1852 PEAK WIND SPEED (MPH):16  PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):1357  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1550 AVERAGE WIND SPEED (MPH):3.9  24 HR AVG TEMP (F):50 DEPART FROM NORMAL: -7  HEATING DEGREE DAYS:15  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):54  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01 2,1,87AXW090R02 2,1,87AXW090R03 2,1,87AXW090R04     N7GJS072R05     N7GKS075"
"72295023174","2009-01-02T08:07:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","100,5,N,0015,5","00030,5,W,N","000402,5,N,5","+0090,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0488,9","09,5,+00030,5,99,9",,,,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"45,1",,,,,,,,,,,"MET09601/02/09 00:07:00 SPECI KLAX 020807Z 10003KT 1/4SM R25R/1600V3000FT FG VV001 09/08 A3000 RMK AO2",
"72295023174","2009-01-02T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00030,5,W,N","000402,5,N,5","+0089,5","+0083,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0853,9","09,5,+00030,5,99,9",,,,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5","7,9,006,9,+999,9",,,,,"45,1",,,,,,,,,,,"MET11901/02/09 00:53:00 METAR KLAX 020853Z 00000KT 1/4SM R25R/2800V4500FT FG VV001 09/08 A3000 RMK AO2 SLP159 T00890083 57006",
"72295023174","2009-01-02T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0015,5","00030,5,W,N","000402,5,N,5","+0089,5","+0083,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,0732,9","09,5,+00030,5,99,9",,,,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"45,1",,,,,,,,,,,"MET11301/02/09 01:53:00 METAR KLAX 020953Z 09003KT 1/4SM R25R/2400V3500FT FG VV001 09/08 A3000 RMK AO2 SLP157 T00890083",
"72295023174","2009-01-02T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0015,5","00030,5,W,N","000402,5,N,5","+0089,5","+0083,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,1067,9","09,5,+00030,5,99,9",,,,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,"45,1",,,,,,,,,,,"MET11401/02/09 02:53:00 METAR KLAX 021053Z 08003KT 1/4SM R25R/3500VP6000FT FG VV001 09/08 A2999 RMK AO2 SLP154 T00890083",
"72295023174","2009-01-02T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0015,5","00030,5,W,N","000402,5,N,5","+0089,5","+0083,5","10152,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,1372,9","09,5,+00030,5,99,9",,,,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9","999,M,+0100,1","999,N,+0089,1",,,,,,,,,,,"10152,5,10034,5","6,9,006,9,+999,9",,,,,"45,1",,,,,,,,,,,"MET13101/02/09 03:53:00 METAR KLAX 021153Z 05003KT 1/4SM R25R/4500V6000FT FG VV001 09/08 A2998 RMK AO2 SLP152 T00890083 10100 20089 56006",
"72295023174","2009-01-02T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","050,1,N,0015,1","00030,1,9,N","000400,1,N,1","+0089,1","+0083,1","10152,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09,1,+99999,9,99,9",,,,,,,,,"09,99,1,09,1,99,9,99999,9,99,9,99,9","120,N,+0089,1","240,M,+0122,1",,,,,,,,,,,"99999,9,99999,9","6,1,006,1,+999,9",,,,,"41,1",,,,,,,,,,,"SYN098AAXX  02124 72295 31004 90503 10089 20083 30097 40152 56006 741// 91153 333 10122 20089 555 90212;","Q01 100973APOSP "
"72295023174","2009-01-02T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00030,5,W,N","000402,5,N,5","+0094,5","+0089,5","10150,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,1219,9","09,5,+00030,5,99,9",,,,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10149,5,10030,5",,,,,,"45,1",,,,,,,,,,,"MET11301/02/09 04:53:00 METAR KLAX 021253Z 00000KT 1/4SM R25R/4000V5500FT FG VV001 09/09 A2997 RMK AO2 SLP150 T00940089",
"72295023174","2009-01-02T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00030,5,W,N","000402,5,N,5","+0100,5","+0089,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"99,U,1829,9","09,5,+00030,5,99,9",,,,,"5,99,1,+00030,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,"45,1",,,,,,,,,,,"MET10901/02/09 05:53:00 METAR KLAX 021353Z 00000KT 1/4SM R25R/P6000FT FG VV001 10/09 A2999 RMK AO2 SLP155 T01000089",
"72295023174","2009-01-02T14:51:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","999,9,V,0015,5","00061,5,W,N","000805,5,N,5","+0090,5","+0080,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"99,U,1829,9","09,5,+00061,5,99,9",,,,,"5,99,1,+00061,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5",,,,,,"45,1",,,,,,,,,,,"MET11701/02/09 06:51:00 SPECI KLAX 021451Z VRB03KT 1/2SM R25R/P6000FT FG VV002 09/08 A2998 RMK AO2 VIS E 1/4 ASOS VIS 1 1/2",
"72295023174","2009-01-02T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0026,5","00061,5,W,N","000805,5,N,5","+0094,5","+0083,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"99,U,1829,9","09,5,+00061,5,99,9",,,,,"5,99,1,+00061,5,9",,,,"09,99,1,99,9,99,9,00025,1,99,9,99,9",,,,,,,,,,,,,"10152,5,10034,5","2,9,000,9,+999,9",,,,,"45,1",,,,,,,,,,,"MET14001/02/09 06:53:00 METAR KLAX 021453Z VRB05KT 1/2SM R25R/P6000FT FG VV002 09/08 A2998 RMK AO2 SLP153 VIS E 1/4 ASOS VIS 1 1/2 T00940083 52000","Q01+000002APC3  "
"72295023174","2009-01-02T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","00091,5,M,N","000805,5,N,5","+0094,5","+0089,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,1372,9","08,5,+00091,5,99,9",,,,,"4,99,1,+00091,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"44,1",,,,,,,,,,,"MET11401/02/09 07:53:00 METAR KLAX 021553Z 00000KT 1/2SM R25R/4500V5000FT FG OVC003 09/09 A3000 RMK AO2 SLP157 T00940089",
"72295023174","2009-01-02T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0015,5","00091,5,M,N","000805,5,N,5","+0100,5","+0083,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,2,0,1,5",,,"30,5",,,,,,"25,R,1372,9","08,5,+00091,5,99,9",,,,,"4,99,1,+00091,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,"44,1",,,,,,,,,,,"MET11401/02/09 08:53:00 METAR KLAX 021653Z 10003KT 1/2SM R25R/4500V5000FT FG OVC003 10/08 A3000 RMK AO2 SLP159 T01000083",
