"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","ED1","GA1","GD1","GD2","GD3","GD4","GF1","GJ1","GK1","GP1","GQ1","GR1","IA1","KA1","KA2","KB1","KB2","KB3","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","MW4","MW5","OC1","OE1","OE2","OE3","SA1","UA1","UG1","REM","EQD"
"72295023174","2002-01-01T19:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,C,0000,5","04500,1,9,N","006400,5,N,1","+0156,5","+0111,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+02438,5,9","3,99,5,+04572,5,9","3,99,5,+05791,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10193,5,99999,9",,,,,,"05,5",,,,,,,,,,,,"MET101KLAX 011950Z 00000KT 4SM HZ SCT080 BKN150 BKN190 16/11 A3010 RMK AO2 SLP191 CCSL OHD AND S T01560111;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2002-01-01T20:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0231,02,008,0024,02,015,0218,02,008","0060,0574,9,1726,9","0060,0763,9,1415,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-01T20:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","270,5,N,0031,5","04500,1,9,N","006400,5,N,1","+0161,5","+0122,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+02438,5,9","3,99,5,+04572,5,9","3,99,5,+05791,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10186,5,99999,9","8,1,022,1,+999,9",,,,,"05,5",,,,,,,,,,,,"MET092KLAX 012050Z 27006KT 4SM HZ SCT080 BKN150 BKN190 16/12 A3008 RMK AO2 SLP184 T01610122 58022;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2002-01-01T21:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0385,02,008,0218,02,015,0267,02,008","0060,0575,9,1889,9","0060,0759,9,1415,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-01T21:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0041,5","02743,1,M,N","006400,5,N,1","+0150,5","+0122,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+02134,5,9","3,99,5,+02743,5,9","3,99,5,+04572,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10183,5,99999,9",,,,,,"05,5",,,,,,,,,,,,"MET086KLAX 012150Z 26008KT 4SM HZ FEW070 BKN090 BKN150 15/12 A3007 RMK AO2 SLP181 T01500122;","Q01+000003PRSWM1Q02 999993SCOCIGQ03    003PRSWM1N01 00081JPWTH 0"
"72295023174","2002-01-01T22:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0437,02,008,0483,02,015,0203,02,008","0060,0611,9,2044,9","0060,0683,9,1415,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-01T22:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","260,5,N,0052,5","04500,1,9,N","008000,5,N,1","+0144,5","+0122,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"1,99,5,+00274,5,9","2,99,5,+02134,5,9","3,99,5,+04572,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10186,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET086KLAX 012250Z 26010KT 5SM BR FEW009 SCT070 BKN150 14/12 A3008 RMK AO2 SLP185 T01440122;","Q01    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-01T23:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0274,02,008,0246,02,015,0179,02,008","0060,0675,9,2179,9","0060,0540,9,1415,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-01T23:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","250,1,N,0051,1","04500,1,9,N","011265,1,N,1","+0140,1","+0120,1","10186,1",,,,,,,,,,,,,,,,,,,,,,,,,"2,99,1,+00270,1,9","3,99,1,+04500,1,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0167,1","999,N,+0139,1",,,,,,,"10186,1,99999,9","3,1,002,1,+999,9",,,,,"00,1",,,,,,,,,,,,"MET094KLAX 012350Z 25010KT 7SM SCT009 BKN150 14/12 A3008 RMK AO2 SLP186 T01440122 10167 20139 53002;",
"72295023174","2002-01-02T00:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","250,5,N,0052,5","04572,1,9,N","011200,5,N,1","+0144,5","+0122,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00274,5,9","3,99,5,+04572,5,9",,,"06,99,1,99,9,99,9,00250,1,99,9,99,9",,,"0060,0230,02,008,0279,02,015,0162,02,008","0060,0761,9,2293,9","0060,0340,9,1415,9",,"120,M,+0167,1","180,N,+0128,1",,,,,,,"10186,5,10147,1","3,1,002,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  02004 72295 32361 62510 10144 20122 30147 40186 53002 92350 333 10167 20128 555 90200;","Q01  00002PRCP99Q02 999993SCOCIGQ03  00003PRCP99N01 00000JPWTH 0"
"72295023174","2002-01-02T00:18:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","270,1,N,0041,1","00210,1,C,N","008046,1,N,1","+0140,1","+0130,1","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00270,1,9","3,99,1,+04500,1,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10190,1,99999,9",,,,,,"10,1",,,,,,,,,,,,"MET074KLAX 020018Z 27008KT 5SM BR BKN009 BKN150 14/13 A3009 RMK AO2 CIG 007V011;","Q01    003PRSWM1"
"72295023174","2002-01-02T00:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","280,5,N,0052,5","02377,5,M,N","004800,5,N,1","+0139,5","+0128,5","10190,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00213,5,9","3,99,5,+04572,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10190,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET079KLAX 020050Z 28010KT 3SM BR BKN007 BKN150 14/13 A3009 RMK AO2 SLP190 T01390128;","Q01    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T01:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0031,02,008,0131,02,015,0022,02,008","0060,0855,9,2385,9","0060,0101,9,1285,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T01:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0052,5","02377,5,M,N","006400,5,N,1","+0139,5","+0128,5","10193,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00213,5,9","3,99,5,+04572,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10196,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET079KLAX 020150Z 25010KT 4SM BR BKN007 BKN150 14/13 A3011 RMK AO2 SLP193 T01390128;","Q01    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T02:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T02:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","250,5,N,0036,5","02987,5,M,N","009600,5,N,1","+0133,5","+0117,5","10195,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00274,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10196,5,99999,9","1,1,009,1,+999,9",,,,,"10,1","45,5",,,,,,,,,,,"MET090KLAX 020250Z 25007KT 6SM BR BKN009 13/12 A3011 RMK AO2 CIG 008V012 SLP195 T01330117 51009;","Q01    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T03:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T03:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0021,5","22000,5,M,N","008000,5,N,1","+0128,5","+0117,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"2,99,5,+00274,5,9","2,99,5,+04572,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10200,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET079KLAX 020350Z 24004KT 5SM BR SCT009 SCT150 13/12 A3012 RMK AO2 SLP197 T01280117;","Q01    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T04:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T04:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","240,5,N,0021,5","03597,5,M,N","009600,5,N,1","+0133,5","+0117,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00335,5,9","3,99,5,+04572,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10203,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET079KLAX 020450Z 24004KT 6SM BR BKN011 BKN150 13/12 A3013 RMK AO2 SLP200 T01330117;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T05:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T05:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","210,1,N,0015,1","00330,1,9,N","008046,1,N,1","+0130,1","+0120,1","10199,1",,,,,,,,,,,,,,,,,,,,,,,,,"4,99,1,+00330,1,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0144,1","999,N,+0128,1",,,,,,,"10200,1,99999,9","0,1,003,1,+999,9",,,,,"10,1",,,,,,,,,,,,"MET090KLAX 020550Z 21003KT 5SM BR OVC011 13/12 A3012 RMK AO2 SLP199 T01330117 10144 20128 50003;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2002-01-02T06:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","210,5,N,0015,5","03597,5,M,N","008000,5,N,1","+0133,5","+0117,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00335,5,9",,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,"240,M,+0144,1","240,N,+0128,1",,,,,,,"10200,5,10161,1","0,1,003,1,+999,9",,,,,"10,1","45,5",,,,,,,,,,,"SYN098AAXX  02064 72295 31458 82103 10133 20117 30161 40199 50003 710// 90550 333 10144 20128 555 90206;","Q01  00002PRCP99Q02  00003PRCP99N01 00070JPWTH 0"
"72295023174","2002-01-02T06:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0021,5","03597,5,M,N","006400,5,N,1","+0139,5","+0117,5","10196,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00335,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10196,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET072KLAX 020650Z VRB04KT 4SM BR OVC011 14/12 A3011 RMK AO2 SLP196 T01390117;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T07:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T07:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0015,5","04511,5,M,N","004800,5,N,1","+0139,5","+0117,5","10193,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00427,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0167,1","999,N,+0117,1",,,,,,,"10193,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET082KLAX 020750Z VRB03KT 3SM BR OVC014 14/12 A3010 RMK AO2 SLP193 T01390117 401670117;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"MW,01,FG  ,5","MW,13,BR  ,1","MW,08,HZ  ,5",,,,,,,,,"0000,5","000,5",,,,,"240,M,+0167,5","240,N,+0117,6",,,,,,,,,"10061,9,99999,4",,,,,,,,,,"1,24,00671,270,1633,5","2,24,00626,270,1524,5","3,24,00206,999,9999,5",,,,"SOD60524 HR PRECIPITATION (IN): 0.00 TOTAL SUNSHINE (MINUTES):   0 PERCENT POSSIBLE SUNSHINE:  0 24 HR MAX TEMP (F): 6224 HR MAX TEMP TIME (LST):1303 24 HR MIN TEMP (F): 5324 HR MIN TEMP TIME (LST):0639 AVERAGE STATION PRESSURE:29.71  PEAK WIND SPEED (MPH): 15 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):1633  FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):1524 AVERAGE WIND SPEED (MPH): 4.6 24 HR AVG TEMP (F):58 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00  .00","R01    537KAN014"
"72295023174","2002-01-02T08:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T08:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","060,5,N,0015,5","04816,5,M,N","004800,5,N,1","+0139,5","+0117,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00457,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10193,5,99999,9","6,1,007,1,+999,9",,,,,"10,1","45,5",,,,,,,,,,,"MET078KLAX 020850Z 06003KT 3SM BR OVC015 14/12 A3010 RMK AO2 SLP191 T01390117 56007;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T09:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T09:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0021,5","05425,5,M,N","004800,5,N,1","+0139,5","+0117,5","10193,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00518,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10193,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET084KLAX 020950Z VRB04KT 3SM BR OVC017 14/12 A3010 RMK AO2 SLP193 VIS SW-NW 1 T01390117;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T10:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T10:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","030,5,N,0026,5","05425,5,M,N","004800,5,N,1","+0133,5","+0117,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00518,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10190,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET092KLAX 021050Z 03005KT 3SM BR OVC017 13/12 A3009 RMK AO2 SLP189 VIS SE 2 1/2 SW-W 1 T01330117;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T11:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T11:50:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","020,1,N,0021,1","00510,1,9,N","004828,1,N,1","+0130,1","+0120,1","10187,1",,,,,,,,,,,,,,,,,,,,,,,,,"3,99,1,+00510,1,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"999,M,+0144,1","999,N,+0133,1",,,,,,,"10190,1,99999,9","8,1,004,1,+999,9",,,,,"10,1",,,,,,,,,,,,"MET102KLAX 021150Z 02004KT 3SM BR BKN017 13/12 A3009 RMK AO2 SLP187 VIS W 1 1/2 T01330117 10144 20133 58004;","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2002-01-02T12:00:00","3","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SY-MT","LAX  ","V020","020,5,N,0021,5","00518,5,M,N","004800,5,N,1","+0133,5","+0117,5","10187,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00518,5,9",,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9",,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,"999,M,+0167,1","120,N,+0128,1",,,,,,,"10190,5,10151,1","8,1,004,1,+999,9",,,,,"10,1","45,5",,,,,,,,,,,"SYN098AAXX  02124 72295 31448 60204 10133 20117 30151 40187 58004 710// 91150 333 10167 20128 555 90212;","Q01  00002PRCP99Q02  00003PRCP99N01 00070JPWTH 0"
"72295023174","2002-01-02T12:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","020,5,N,0021,5","05425,5,M,N","004800,5,N,1","+0133,5","+0106,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00518,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10186,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET080KLAX 021250Z 02004KT 3SM BR OVC017 13/11 A3008 RMK AO2 SLP185 VIS W 1 T01330106;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T13:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T13:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","999,9,V,0026,5","04816,5,M,N","004800,5,N,1","+0128,5","+0111,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"3,99,5,+00457,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10190,5,99999,9",,,,,,"10,1","45,5",,,,,,,,,,,"MET084KLAX 021350Z VRB05KT 3SM BR BKN015 13/11 A3009 RMK AO2 SLP188 VIS W 1 1/2 T01280111;","Q01+000003PRSWM1Q02    003PRSWM1N01 00070JPWTH 0"
"72295023174","2002-01-02T14:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72295023174","2002-01-02T14:50:00","C","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","LAX  ","V020","360,5,N,0036,5","04816,5,M,N","004800,5,N,1","+0133,5","+0106,5","10195,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,"4,99,5,+00457,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,,,"10196,5,99999,9","3,1,008,1,+999,9",,,,,"05,5",,,,,,,,,,,,"MET078KLAX 021450Z 36007KT 3SM HZ OVC015 13/11 A3011 RMK AO2 SLP195 T01330106 53008;","Q01+000003PRSWM1Q02    003PRSWM1N01 00081JPWTH 0"
"72295023174","2002-01-02T15:00:00","9","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","NSRDB","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0060,0000,02,000,0000,02,000,0000,02,000",,"0060,0000,9,0000,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
