"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2011-01-02T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0026,5","03658,5,M,N","016093,5,N,5","+0117,5","+0022,5","10233,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03048,5,99,9","07,5,+03658,5,99,9",,,,"1,99,1,+03048,5,9","3,99,1,+03658,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10234,5,10114,5",,,,,,,,,,,,,,,,,,"MET10201/01/11 17:53:01 METAR KLAX 020153Z 27005KT 10SM FEW100 BKN120 12/02 A3022 RMK AO2 SLP233 T01170022 $",
"72295023174","2011-01-02T02:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","330,5,N,0015,5","03658,5,M,N","016093,5,N,5","+0122,5","+0022,5","10236,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03048,5,99,9","07,5,+03658,5,99,9",,,,"1,99,1,+03048,5,9","3,99,1,+03658,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10237,5,10118,5","3,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET10801/01/11 18:53:01 METAR KLAX 020253Z 33003KT 10SM FEW100 BKN120 12/02 A3023 RMK AO2 SLP236 T01220022 53005 $",
"72295023174","2011-01-02T03:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","03658,5,M,N","016093,5,N,5","+0117,5","+0011,5","10238,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01524,5,99,9","07,5,+03658,5,99,9",,,,"1,99,1,+01524,5,9","3,99,1,+03658,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10237,5,10118,5",,,,,,,,,,,,,,,,,,"MET10201/01/11 19:53:01 METAR KLAX 020353Z 00000KT 10SM FEW050 BKN120 12/01 A3023 RMK AO2 SLP238 T01170011 $",
"72295023174","2011-01-02T04:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","03658,5,M,N","016093,5,N,5","+0111,5","+0017,5","10237,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01524,5,99,9","07,5,+03658,5,99,9",,,,"1,99,1,+01524,5,9","3,99,1,+03658,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10237,5,10118,5",,,,,,,,,,,,,,,,,,"MET10201/01/11 20:53:01 METAR KLAX 020453Z 00000KT 10SM FEW050 BKN120 11/02 A3023 RMK AO2 SLP237 T01110017 $",
"72295023174","2011-01-02T05:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","03658,5,M,N","016093,5,N,5","+0106,5","+0017,5","10240,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01524,5,99,9","07,5,+03658,5,99,9",,,,"1,99,1,+01524,5,9","3,99,1,+03658,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0128,1","999,N,+0106,1",,,,,,,,,,,"10240,5,10121,5","3,9,005,9,+999,9",,,,,,,,,,,,,,,,,"MET12001/01/11 21:53:01 METAR KLAX 020553Z 00000KT 10SM FEW050 BKN120 11/02 A3024 RMK AO2 SLP240 T01060017 10128 20106 53005 $",
"72295023174","2011-01-02T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","99999,9,9,N","016000,1,N,1","+0106,1","+0017,1","10240,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,01750,1,99,9,99,9","240,M,+0128,1","240,N,+0078,1",,,,,,,,,,,"99999,9,99999,9","3,1,005,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  02064 72295 32766 60000 10106 20017 30184 40240 53005 90553 333 10128 20078 555 90206;","Q01 101843APOSP "
"72295023174","2011-01-02T06:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","03658,5,M,N","016093,5,N,5","+0100,5","+0006,5","10237,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+03658,5,99,9",,,,,"3,99,1,+03658,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10237,5,10118,5",,,,,,,,,,,,,,,,,,"MET09501/01/11 22:53:01 METAR KLAX 020653Z VRB03KT 10SM BKN120 10/01 A3023 RMK AO2 SLP237 T01000006 $",
"72295023174","2011-01-02T07:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0021,5","03658,5,M,N","016093,5,N,5","+0100,5","-0028,5","10232,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+03658,5,99,9",,,,,"3,99,1,+03658,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10234,5,10114,5",,,,,,,,,,,,,,,,,,"MET10601/01/11 23:53:01 METAR KLAX 020753Z 09004KT 10SM BKN120 10/M03 A3022 RMK AO2 SLP232 T01001028 401560067 $",
"72295023174","2011-01-02T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0156,5","240,N,+0067,5",,,,,,,,,"024,W,+0056,D,4","024,D,-0022,D,4",,,"10115,4,10234,4","10115,4,10213,4",,,,,,,,,"2,24,00536,030,0035,5","3,24,00219,999,9999,5",,"024,X,054,D,4","024,N,023,D,4","024,M,041,D,4","SOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):60 24 HR MAX TEMP TIME (LST):1313 24 HR MIN TEMP (F):44 24 HR MIN TEMP TIME (LST):0700 AVERAGE STATION PRESSURE:29.870 MINIMUM SEA LEVEL PRESSURE:30.16 TIME OF OCCURRENCE:0109 PEAK WIND SPEED (MPH):29  PEAK WIND DIR (DEG):10  PEAK WIND TIME (LST):0035  FASTEST 2MIN SPEED (MPH):12 FASTEST 2MIN DIR (DEG):30  FASTEST 2MIN TIME (LST):0035 AVERAGE WIND SPEED (MPH):4.9  24 HR AVG TEMP (F):52 DEPART FROM NORMAL: -5  HEATING DEGREE DAYS:13  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):60  LATEST NIGHT MIN TEMP(1900-0800 LST):44 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075R03    297OES063"
"72295023174","2011-01-02T08:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0036,5","02286,5,M,N","016093,5,N,5","+0100,5","-0044,5","10224,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+02286,5,99,9",,,,,"3,99,1,+02286,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10227,5,10108,5","8,9,015,9,+999,9",,,,,,,,,,,,,,,,,"MET10701/02/11 00:53:02 METAR KLAX 020853Z 08007KT 10SM BKN075 10/M04 A3020 RMK AO2 SLP224 T01001044 58015 $ (GG)",
"72295023174","2011-01-02T09:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0031,5","02591,5,M,N","016093,5,N,5","+0094,5","-0044,5","10221,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","08,5,+02591,5,99,9",,,,"1,99,1,+02134,5,9","4,99,1,+02591,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10224,5,10104,5",,,,,,,,,,,,,,,,,,"MET10801/02/11 01:53:02 METAR KLAX 020953Z 05006KT 10SM FEW070 OVC085 09/M04 A3019 RMK AO2 SLP221 T00941044 $ (GG)",
"72295023174","2011-01-02T10:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0026,5","02591,5,M,N","014484,5,N,5","+0089,5","-0033,5","10218,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","08,5,+02591,5,99,9",,,,"1,99,1,+02134,5,9","4,99,1,+02591,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10220,5,10101,5",,,,,,,,,,,,,,,,,,"MET10701/02/11 02:53:02 METAR KLAX 021053Z 09005KT 9SM FEW070 OVC085 09/M03 A3018 RMK AO2 SLP218 T00891033 $ (GG)",
"72295023174","2011-01-02T11:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0078,5","-0022,5","10211,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02438,5,99,9",,,,,"2,99,1,+02438,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0111,1","999,N,+0078,1",,,,,,,,,,,"10213,5,10094,5","8,9,015,9,+999,9",,,,,,,,,,,,,,,,,"MET11901/02/11 03:53:02 METAR KLAX 021153Z 09004KT 10SM SCT080 08/M02 A3016 RMK AO2 SLP211 T00781022 10111 20078 58015 $ (GG)",
"72295023174","2011-01-02T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","090,1,N,0021,1","22000,1,9,N","016000,1,N,1","+0078,1","-0022,1","10211,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,02250,1,99,9,99,9","120,N,+0078,1","240,M,+0156,1",,,,,,,,,,,"99999,9,99999,9","8,1,015,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  02124 72295 32866 40904 10078 21022 30157 40211 58015 91153 333 10156 20078 555 90212;","Q01 101573APOSP "
"72295023174","2011-01-02T12:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0094,5","-0044,5","10213,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02743,5,99,9",,,,,"2,99,1,+02743,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,10094,5",,,,,,,,,,,,,,,,,,"MET10101/02/11 04:53:02 METAR KLAX 021253Z 05004KT 10SM SCT090 09/M04 A3016 RMK AO2 SLP213 T00941044 $ (GG)",
"72295023174","2011-01-02T13:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0026,5","02438,5,M,N","016093,5,N,5","+0094,5","-0044,5","10211,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,5,+02438,5,99,9",,,,,"4,99,1,+02438,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,,,,,"MET10101/02/11 05:53:02 METAR KLAX 021353Z 05005KT 10SM OVC080 09/M04 A3015 RMK AO2 SLP211 T00941044 $ (GG)",
"72295023174","2011-01-02T14:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0021,5","03658,5,M,N","016093,5,N,5","+0094,5","-0033,5","10206,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02591,5,99,9","07,5,+03658,5,99,9",,,,"2,99,1,+02591,5,9","3,99,1,+03658,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,10087,5","8,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET11401/02/11 06:53:02 METAR KLAX 021453Z 06004KT 10SM SCT085 BKN120 09/M03 A3014 RMK AO2 SLP206 T00941033 58004 $ (GG)",
"72295023174","2011-01-02T15:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0026,5","03353,5,M,N","016093,5,N,5","+0094,5","-0033,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02438,5,99,9","07,5,+03353,5,99,9","07,5,+03658,5,99,9",,,"2,99,1,+02438,5,9","3,99,1,+03353,5,9","3,99,1,+03658,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,,,,,"MET11501/02/11 07:53:02 METAR KLAX 021553Z 07005KT 10SM SCT080 BKN110 BKN120 09/M03 A3014 RMK AO2 SLP205 T00941033 $ (JK)",
"72295023174","2011-01-02T16:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0026,5","03048,5,M,N","016093,5,N,5","+0100,5","-0028,5","10209,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+02438,5,99,9","07,5,+03048,5,99,9","07,5,+03658,5,99,9",,,"2,99,1,+02438,5,9","3,99,1,+03048,5,9","3,99,1,+03658,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,,,,,"MET11501/02/11 08:53:02 METAR KLAX 021653Z 05005KT 10SM SCT080 BKN100 BKN120 10/M03 A3015 RMK AO2 SLP209 T01001028 $ (JK)",
"72295023174","2011-01-02T17:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0041,5","03048,5,M,N","016093,5,N,5","+0106,5","-0028,5","10205,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01829,5,99,9","04,5,+02286,5,99,9","07,5,+03048,5,99,9",,,"1,99,1,+01829,5,9","2,99,1,+02286,5,9","3,99,1,+03048,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0106,1","999,N,+0078,1",,,,,,,,,,,"10207,5,10087,5","8,9,002,9,+999,9",,,,,,,,,,,,,,,,,"MET13301/02/11 09:53:02 METAR KLAX 021753Z 06008KT 10SM FEW060 SCT075 BKN100 11/M03 A3014 RMK AO2 SLP205 T01061028 10106 20078 58002 $ (JK)",
"72295023174","2011-01-02T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","060,1,N,0041,1","99999,9,9,N","016000,1,N,1","+0106,1","-0028,1","10205,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,01750,1,99,9,99,9","120,M,+0111,1","240,N,+0078,1",,,,,,,,,,,"99999,9,99999,9","8,1,002,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  02184 72295 32766 60608 10106 21028 30151 40205 58002 91753 333 10111 20078 555 90218;","Q01 101513APOSP "
"72295023174","2011-01-02T18:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0041,5","01981,5,M,N","016093,5,N,5","+0111,5","-0017,5","10200,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00762,5,99,9","04,5,+01676,5,99,9","08,5,+01981,5,99,9",,,"1,99,1,+00762,5,9","2,99,1,+01676,5,9","4,99,1,+01981,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,,,"MET13001/02/11 10:53:02 METAR KLAX 021853Z 09008KT 10SM FEW025 SCT055 OVC065 11/M02 A3012 RMK AO2 RAB29E38 SLP200 P0000 T01111017 $ (JK)",
"72295023174","2011-01-02T19:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0041,5","01219,5,M,N","012875,5,N,5","+0100,5","+0011,5","10188,5","01,0005,9,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"04,5,+00762,5,99,9","07,5,+01219,5,99,9","08,5,+01676,5,99,9",,,"2,99,1,+00762,5,9","3,99,1,+01219,5,9","4,99,1,+01676,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,"61,1",,,"0118,5",,,,,,,,"MET13201/02/11 11:53:02 METAR KLAX 021953Z 06008G23KT 8SM -RA SCT025 BKN040 OVC055 10/01 A3009 RMK AO2 RAB19 SLP188 P0001 T01000011 $ (JK)",
"72295023174","2011-01-02T20:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0021,5","01158,5,M,N","011265,5,N,5","+0100,5","+0039,5","10174,5","01,0008,9,5","03,0010,9,1",,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+01158,5,99,9","08,5,+01250,5,99,9",,,,"3,99,1,+01158,5,9","4,99,1,+01250,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5","8,9,031,9,+999,9",,,,,,"61,1",,,,,,,,,,,"MET12801/02/11 12:53:02 METAR KLAX 022053Z 10004KT 7SM -RA BKN038 OVC041 10/04 A3004 RMK AO2 SLP174 P0003 60004 T01000039 58031 $ (JK)","Q01  00108PRCP03"
"72295023174","2011-01-02T21:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0046,5","00945,5,M,N","009656,5,N,5","+0100,5","+0061,5","10165,5","01,0008,9,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+00945,5,99,9","08,5,+01280,5,99,9",,,,"3,99,1,+00945,5,9","4,99,1,+01280,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,"61,1",,,,,,,,,,,"MET11601/02/11 13:53:02 METAR KLAX 022153Z 09009KT 6SM -RA BKN031 OVC042 10/06 A3002 RMK AO2 SLP165 P0004 T01000061 $ (JK)",
"72295023174","2011-01-02T22:07:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","060,5,N,0031,5","00884,5,M,N","012875,5,N,5","+0100,5","+0070,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"07,5,+00884,5,99,9","08,5,+01219,5,99,9",,,,"3,99,1,+00884,5,9","4,99,1,+01219,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,"61,1",,,,,,,,,,,"MET09901/02/11 14:07:02 SPECI KLAX 022207Z 06006KT 8SM -RA BKN029 OVC040 10/07 A3002 RMK AO2 P0000 $ (JK)",
"72295023174","2011-01-02T22:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0051,5","00762,5,M,N","003219,5,N,5","+0100,5","+0067,5","10161,5","01,0005,9,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"08,5,+00762,5,99,9",,,,,"4,99,1,+00762,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,"61,1",,,,,,,,,,,"MET10901/02/11 14:53:02 METAR KLAX 022253Z 10010KT 2SM -RA OVC025 10/07 A3001 RMK AO2 SLP161 P0002 T01000067 $ (JK)",
"72295023174","2011-01-02T23:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0057,5","00549,5,M,N","003219,5,N,5","+0089,5","+0067,5","10159,5","01,0008,9,5","06,0030,9,1",,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"07,5,+00549,5,99,9","08,5,+01219,5,99,9",,,,"3,99,1,+00549,5,9","4,99,1,+01219,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0111,1","999,N,+0089,1",,,,,,,,,,,"10159,5,10040,5","6,9,016,9,+999,9",,,,,,"10,1","61,1",,,,,,,,,,"MET14301/02/11 15:53:02 METAR KLAX 022353Z 09011KT 2SM -RA BR BKN018 OVC040 09/07 A3000 RMK AO2 SLP159 P0002 60012 T00890067 10111 20089 56016 $ (CF)","Q01  00308PRCP06"
"72295023174","2011-01-03T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","090,1,N,0057,1","99999,9,9,N","003200,1,N,1","+0089,1","+0067,1","10159,1","06,0030,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00450,1,99,9,99,9","120,M,+0111,1","180,N,+0078,1",,,,,,,,,,,"99999,9,99999,9","6,1,016,1,+999,9",,,,,,"61,1",,,,,,,,,,,"SYN110AAXX  03004 72295 11432 80911 10089 20067 30103 40159 56016 60031 761// 92353 333 10111 20078 96010 555 90300;","Q01 101033APOSP "
"72295023174","2011-01-03T00:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","070,5,N,0046,5","00549,5,M,N","003219,5,N,5","+0090,5","+0070,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"3,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","63,5",,,,,,"04,5,+00274,5,99,9","08,5,+00549,5,99,9",,,,"2,99,1,+00274,5,9","4,99,1,+00549,5,9",,,,,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,,,"MET12501/02/11 16:51:03 SPECI KLAX 030051Z 07009KT 2SM +RA BR SCT009 OVC018 09/07 A3000 RMK AO2 PK WND 03027/0036 P0010 $ FIBI (CF)",
"72295023174","2011-01-03T00:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0051,5","00549,5,M,N","003219,5,N,5","+0089,5","+0072,5","10159,5","01,0025,9,5",,,,,,,,,,,,,,,,,,,,,,"3,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","63,5",,,,,,"04,5,+00274,5,99,9","08,5,+00549,5,99,9",,,,"2,99,1,+00274,5,9","4,99,1,+00549,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,"10,1","65,1",,,"3,01,0139,1,030",,,,,,,"MET13201/02/11 16:53:01 METAR KLAX 030053Z 07010KT 2SM +RA BR SCT009 OVC018 09/07 A3000 RMK AO2 PK WND 03027/0036 SLP159 P0010 T00890072 $",
"72295023174","2011-01-03T01:53:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0036,5","00671,5,M,N","003219,5,N,5","+0083,5","+0067,5","10164,5","01,0061,9,5",,,,,,,,,,,,,,,,,,,,,,"3,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","63,5",,,,,"25,R,1829,9","02,5,+00030,5,99,9","04,5,+00427,5,99,9","08,5,+00671,5,99,9",,,"1,99,1,+00030,5,9","2,99,1,+00427,5,9","4,99,1,+00671,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,"10,1","65,1",,,,,,,,,,"MET13901/02/11 17:53:01 METAR KLAX 030153Z 05007KT 2SM R25R/6000VP6000FT +RA BR FEW001 SCT014 OVC022 08/07 A3002 RMK AO2 SLP164 P0023 T00830067 $",
"72295023174","2011-01-03T02:51:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","050,5,N,0057,5","00671,5,M,N","009656,5,N,5","+0080,5","+0070,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"04,5,+00427,5,99,9","07,5,+00671,5,99,9","08,5,+01494,5,99,9",,,"2,99,1,+00427,5,9","3,99,1,+00671,5,9","4,99,1,+01494,5,9",,,,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,"0103,5",,,,,,,,"MET11701/02/11 18:51:03 SPECI KLAX 030251Z 05011G20KT 6SM -RA BR SCT014 BKN022 OVC049 08/07 A3001 RMK AO2 P0014 $ FIBI (CF)",
