"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2024-01-01T22:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","230,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0183,5","+0061,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01524,5,99,9","02,5,+07620,5,99,9",,"1,99,1,+01524,5,9","1,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01524,1,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,"MET10501/01/24 14:53:02 METAR KLAX 012253Z 23006KT 10SM FEW050 FEW250 18/06 A3007 RMK AO2 SLP183 T01830061 (AR)","D01      0ADE726"
"72295023174","2024-01-01T23:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","200,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0178,5","+0072,5","10184,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01524,5,99,9","02,5,+07620,5,99,9",,"1,99,1,+01524,5,9","1,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01524,1,99,9,99,9","060,M,+0194,1","060,N,+0161,1",,,,,,,,,,,"10186,5,10067,5","3,9,006,9,+999,9",,,,,,,,,,,,,,,,"MET12301/01/24 15:53:02 METAR KLAX 012353Z 20006KT 10SM FEW050 FEW250 18/07 A3008 RMK AO2 SLP184 T01780072 10194 20161 53006 (AR)","D01      0ADE726"
"72295023174","2024-01-02T00:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","200,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0178,1","+0072,1","10184,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+01750,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,01750,1,99,9,99,9","120,M,+0194,1","120,N,+0100,1",,,,,,,,,,,"99999,9,99999,9","3,1,006,1,+999,9",,,,,,,,,,,,,,,,"SYN08072295 32766 22006 10178 20072 30130 40184 53006 92353 333 10194 20100 555 90200=","Q01 101303APOSP "
"72295023174","2024-01-02T00:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","250,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0156,5","+0106,5","10187,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,"1,99,1,+07620,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,07620,1,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5",,,,,,,,,,,,,,,,,"MET09301/01/24 16:53:01 METAR KLAX 020053Z 25007KT 10SM FEW250 16/11 A3009 RMK AO2 SLP187 T01560106","D01      0ADE726"
"72295023174","2024-01-02T01:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0150,5","+0100,5","10193,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10193,5,10074,5",,,,,,,,,,,,,,,,,"MET09001/01/24 17:53:01 METAR KLAX 020153Z 27011KT 10SM CLR 15/10 A3010 RMK AO2 SLP193 T01500100",
"72295023174","2024-01-02T02:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0150,5","+0100,5","10200,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5","3,9,016,9,+999,9",,,,,,,,,,,,,,,,"MET09601/01/24 18:53:01 METAR KLAX 020253Z 27010KT 10SM CLR 15/10 A3012 RMK AO2 SLP200 T01500100 53016",
"72295023174","2024-01-02T03:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","270,1,N,0051,1","99999,9,9,N","016000,1,9,9","+0150,1","+0100,1","10200,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99999,9,99999,9","3,1,016,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 32966 02710 10150 20100 30144 40200 53016 90253 555 90203=","Q01 101443APOSP "
"72295023174","2024-01-02T03:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","320,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","+0078,5","10197,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,,"MET09001/01/24 19:53:01 METAR KLAX 020353Z 32003KT 10SM CLR 14/08 A3011 RMK AO2 SLP197 T01440078",
"72295023174","2024-01-02T04:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0144,5","+0072,5","10201,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10203,5,10084,5",,,,,,,,,,,,,,,,,"MET09001/01/24 20:53:02 METAR KLAX 020453Z 00000KT 10SM CLR 14/07 A3013 RMK AO2 SLP201 T01440072",
"72295023174","2024-01-02T05:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0139,5","+0067,5","10204,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0178,1","060,N,+0139,1",,,,,,,,,,,"10207,5,10087,5","3,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET10801/01/24 21:53:02 METAR KLAX 020553Z VRB03KT 10SM CLR 14/07 A3014 RMK AO2 SLP204 T01390067 10178 20139 53004",
"72295023174","2024-01-02T06:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","999,9,N,0015,1","99999,9,9,N","016000,1,9,9","+0139,1","+0067,1","10204,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0178,1","240,N,+0100,1",,,,,,,,,,,"99999,9,99999,9","3,1,004,1,+999,9",,,,,,,,,,,,,,,,"SYN08072295 32966 0//03 10139 20067 30151 40204 53004 90553 333 10178 20100 555 90206=","Q01 101513APOSP "
"72295023174","2024-01-02T06:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0117,5","+0078,5","10208,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,,,,"MET09001/01/24 22:53:02 METAR KLAX 020653Z 10004KT 10SM CLR 12/08 A3015 RMK AO2 SLP208 T01170078",
"72295023174","2024-01-02T07:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","030,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","+0067,5","10209,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0194,1","240,N,+0100,1",,,,,,,,,,,"10210,5,10091,5",,,,,,,,,,,,,,,,,"MET10001/01/24 23:53:02 METAR KLAX 020753Z 03003KT 10SM CLR 12/07 A3015 RMK AO2 SLP209 T01220067 401940100",
"72295023174","2024-01-02T07:59:00","6","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,"01,6,24,6","08,6,24,6",,,,,,,,,,,,"240,M,+0194,5","240,N,+0100,5",,,,,,,,,"024,W,+0106,D,4","024,D,+0072,D,4",,,"10068,4,10186,4","10069,4,10166,4",,,,,,,,"1,24,00894,230,9999,5","2,24,00626,280,9999,5","3,24,00237,999,9999,5","024,X,089,D,4","024,N,039,D,4","024,M,065,D,4","SOD71024 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):18  24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE:29.735 MINIMUM SEA LEVEL PRESSURE:30.02 TIME OF OCCURRENCE:0520 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.3 24 HR AVG TEMP (F): 59DEPART FROM NORMAL:  1  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):67  LATEST NIGHT MIN TEMP(1900-0800 LST):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01    187AXW093R02    187AXW093"
"72295023174","2024-01-02T08:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","030,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0117,5","+0056,5","10212,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10213,5,10094,5","1,9,007,9,+999,9",,,,,,,,,,,,,,,,"MET10201/02/24 00:53:02 METAR KLAX 020853Z 03004KT 10SM CLR 12/06 A3016 RMK AO2 SLP212 T01170056 51007 (RPA)",
"72295023174","2024-01-02T09:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","030,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0117,1","+0056,1","10212,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99999,9,99999,9","1,1,007,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 32966 00304 10117 20056 30157 40212 51007 90853 555 90209=","Q01 101573APOSP "
"72295023174","2024-01-02T09:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0094,5","+0056,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10217,5,10097,5",,,,,,,,,,,,,,,,,"MET09601/02/24 01:53:02 METAR KLAX 020953Z 09004KT 10SM CLR 09/06 A3017 RMK AO2 SLP214 T00940056 (RPA)",
"72295023174","2024-01-02T10:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0106,5","+0050,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10217,5,10097,5",,,,,,,,,,,,,,,,,"MET09601/02/24 02:53:02 METAR KLAX 021053Z 08003KT 10SM CLR 11/05 A3017 RMK AO2 SLP214 T01060050 (RPA)",
"72295023174","2024-01-02T11:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0089,5","+0050,5","10216,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0139,1","060,N,+0089,1",,,,,,,,,,,"10220,5,10101,5","1,9,004,9,+999,9",,,,,,,,,,,,,,,,"MET11401/02/24 03:53:02 METAR KLAX 021153Z 08003KT 10SM CLR 09/05 A3018 RMK AO2 SLP216 T00890050 10139 20089 51004 (RPA)",
"72295023174","2024-01-02T12:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","080,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0089,1","+0050,1","10216,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0194,1","240,N,+0089,1",,,,,,,,,,,"99999,9,99999,9","1,1,004,1,+999,9",,,,,,,,,,,,,,,,"SYN08072295 32966 00803 10089 20050 30164 40216 51004 91153 333 10194 20089 555 90212=","Q01 101643APOSP "
"72295023174","2024-01-02T12:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0021,5","22000,1,9,N","016090,P,N,5","+0089,5","+0044,5","10218,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10220,5,10101,5",,,,,,,,,,,,,,,,,"MET08901/02/24 04:53:02 METAR KLAX 021253Z 08004KT 09/04 A3018 RMK AO2 SLP218 T00890044 $ (RPA)","R01      7SKY009R02      7GAS009D01      0ADE693"
"72295023174","2024-01-02T13:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0100,5","+0044,5","10226,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06706,5,99,9",,,"1,99,1,+06706,5,9",,,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,06706,1,99,9,99,9",,,,,,,,,,,,,"10230,5,10111,5",,,,,,,,,,,,,,,,,"MET10101/02/24 05:53:02 METAR KLAX 021353Z 06003KT 10SM FEW220 10/04 A3021 RMK AO2 SLP226 T01000044 $ (RPA)","D01      0ADE726"
"72295023174","2024-01-02T14:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0089,5","+0044,5","10232,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","02,5,+06706,5,99,9",,"1,99,1,+04877,5,9","1,99,1,+06706,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,04877,1,99,9,99,9",,,,,,,,,,,,,"10234,5,10114,5","3,9,015,9,+999,9",,,,,,,,,,,,,,,,"MET11401/02/24 06:53:02 METAR KLAX 021453Z 06006KT 10SM FEW160 FEW220 09/04 A3022 RMK AO2 SLP232 T00890044 53015 $ (DMQ)","D01      0ADE726"
"72295023174","2024-01-02T15:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","060,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0089,1","+0044,1","10232,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","3,1,015,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 32966 20606 10089 20044 30178 40232 53015 91453 555 90215=","Q01 101783APOSP "
"72295023174","2024-01-02T15:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0106,5","+0050,5","10235,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+06706,5,99,9",,"1,99,1,+04877,5,9","2,99,1,+06706,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04877,1,99,9,99,9",,,,,,,,,,,,,"10237,5,10118,5",,,,,,,,,,,,,,,,,"MET10801/02/24 07:53:02 METAR KLAX 021553Z 07004KT 10SM FEW160 SCT220 11/05 A3023 RMK AO2 SLP235 T01060050 $ (DMQ)","D01      0ADE726"
"72295023174","2024-01-02T16:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0128,5","+0056,5","10242,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+04877,5,9","2,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04877,1,99,9,99,9",,,,,,,,,,,,,"10244,5,10124,5",,,,,,,,,,,,,,,,,"MET10801/02/24 08:53:02 METAR KLAX 021653Z VRB05KT 10SM FEW160 SCT250 13/06 A3025 RMK AO2 SLP242 T01280056 $ (DMQ)","D01      0ADE726"
"72295023174","2024-01-02T17:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0150,5","+0089,5","10249,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+04877,5,9","2,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04877,1,99,9,99,9","060,M,+0150,1","060,N,+0083,1",,,,,,,,,,,"10251,5,10131,5","3,9,018,9,+999,9",,,,,,,,,,,,,,,,"MET12601/02/24 09:53:02 METAR KLAX 021753Z 10008KT 10SM FEW160 SCT250 15/09 A3027 RMK AO2 SLP249 T01500089 10150 20083 53018 $ (DMQ)","D01      0ADE726"
"72295023174","2024-01-02T18:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","100,1,N,0041,1","22000,1,9,N","016000,1,9,9","+0150,1","+0089,1","10249,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0150,1","120,N,+0083,1",,,,,,,,,,,"99999,9,99999,9","3,1,018,1,+999,9",,,,,,,,,,,,,,,,"SYN08072295 32966 41008 10150 20089 30194 40249 53018 91753 333 10150 20083 555 90218=","Q01 101943APOSP "
"72295023174","2024-01-02T18:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0161,5","+0094,5","10245,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+05486,5,99,9","04,5,+07620,5,99,9","1,99,1,+04877,5,9","2,99,1,+05486,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04877,1,99,9,99,9",,,,,,,,,,,,,"10247,5,10128,5",,,,,,,,,,,,,,,,,"MET11501/02/24 10:53:02 METAR KLAX 021853Z 09006KT 10SM FEW160 SCT180 SCT250 16/09 A3026 RMK AO2 SLP245 T01610094 $ (DMQ)","D01      0ADE726"
"72295023174","2024-01-02T19:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0172,5","+0089,5","10235,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+05486,5,99,9","04,5,+07620,5,99,9","1,99,1,+04877,5,9","2,99,1,+05486,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,04877,1,99,9,99,9",,,,,,,,,,,,,"10237,5,10118,5",,,,,,,,,,,,,,,,,"MET11501/02/24 11:53:02 METAR KLAX 021953Z VRB03KT 10SM FEW160 SCT180 SCT250 17/09 A3023 RMK AO2 SLP235 T01720089 $ (DMQ)","D01      0ADE726"
"72295023174","2024-01-02T20:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0036,5","07620,5,M,N","016093,5,N,5","+0172,5","+0100,5","10227,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+05486,5,99,9","07,5,+07620,5,99,9","1,99,1,+04877,5,9","2,99,1,+05486,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,04877,1,99,9,99,9",,,,,,,,,,,,,"10227,5,10108,5","8,9,022,9,+999,9",,,,,,,,,,,,,,,,"MET12101/02/24 12:53:02 METAR KLAX 022053Z 24007KT 10SM FEW160 SCT180 BKN250 17/10 A3020 RMK AO2 SLP227 T01720100 58022 $ (DMQ)",
"72295023174","2024-01-02T21:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0172,1","+0100,1","10227,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"99999,9,99999,9","8,1,022,1,+999,9",,,,,,,,,,,,,,,,"SYN06472295 32966 62407 10172 20100 30171 40227 58022 92053 555 90221=","Q01 101713APOSP "
"72295023174","2024-01-02T21:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","07620,5,M,N","016093,5,N,5","+0172,5","+0122,5","10221,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+05486,5,99,9","07,5,+07620,5,99,9","1,99,1,+04877,5,9","2,99,1,+05486,5,9","3,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,04877,1,99,9,99,9",,,,,,,,,,,,,"10224,5,10104,5",,,,,,,,,,,,,,,,,"MET11501/02/24 13:53:02 METAR KLAX 022153Z 24008KT 10SM FEW160 SCT180 BKN250 17/12 A3019 RMK AO2 SLP221 T01720122 $ (DMQ)",
"72295023174","2024-01-02T22:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0161,5","+0106,5","10221,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","04,5,+04572,5,99,9","04,5,+06096,5,99,9","1,99,1,+00610,5,9","2,99,1,+04572,5,9","2,99,1,+06096,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00610,1,99,9,99,9",,,,,,,,,,,,,"10220,5,10101,5",,,,,,,,,,,,,,,,,"MET11201/02/24 14:53:02 METAR KLAX 022253Z 24008KT 10SM FEW020 SCT150 SCT200 16/11 A3018 RMK AO2 SLP221 T01610106 (AR)","D01      0ADE726"
"72295023174","2024-01-02T23:53:00","7","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0156,5","+0106,5","10222,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","02,5,+04572,5,99,9","04,5,+07620,5,99,9","1,99,1,+00610,5,9","1,99,1,+04572,5,9","2,99,1,+07620,5,9",,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00610,1,99,9,99,9","060,M,+0183,1","060,N,+0150,1",,,,,,,,,,,"10224,5,10104,5","5,9,005,9,+999,9",,,,,,,,,,,,,,,,"MET13001/02/24 15:53:02 METAR KLAX 022353Z 26011KT 10SM FEW020 FEW150 SCT250 16/11 A3019 RMK AO2 SLP222 T01560106 10183 20150 55005 (AR)","D01      0ADE726"
"72295023174","2024-01-03T00:00:00","4","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","99999","V020","260,1,N,0057,1","22000,1,9,N","016000,1,9,9","+0156,1","+0106,1","10222,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,9,+00800,1,99,9",,,,,,,"9,AGL   ,+99999,+99999","04,99,1,99,9,99,9,00800,1,99,9,99,9","120,M,+0183,1","120,N,+0089,1",,,,,,,,,,,"99999,9,99999,9","5,1,005,1,+999,9",,,,,,,,,,,,,,,,"SYN08072295 32566 42611 10156 20106 30167 40222 55005 92353 333 10183 20089 555 90300=","Q01 101673APOSP "
