"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AU4","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GA6","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72295023174","2005-01-01T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","140,5,N,0021,5","01158,5,M,N","016093,5,N,5","+0133,5","+0078,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00792,5,99,9","07,5,+01158,5,99,9","07,5,+02743,5,99,9",,,,"2,99,1,+00792,5,9","3,99,1,+01158,5,9","3,99,1,+02743,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10183,5,10064,5","8,9,021,9,+999,9",,,,,"00,1",,,,,,,,"MET11301/01/05 12:50:00 METAR KLAX 012050Z 14004KT 10SM SCT026 BKN038 BKN090 13/08 A3007 RMK AO2 SLP182 T01330078 58021","Q01+000000PRSWM2"
"72295023174","2005-01-01T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","090,5,N,0021,5","01067,5,M,N","016093,5,N,5","+0128,5","+0083,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00671,5,99,9","07,5,+01067,5,99,9","07,5,+03048,5,99,9",,,,"1,99,1,+00671,5,9","3,99,1,+01067,5,9","3,99,1,+03048,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,10061,5",,,,,,"00,1",,,,,,,,"MET10701/01/05 13:50:00 METAR KLAX 012150Z 09004KT 10SM FEW022 BKN035 BKN100 13/08 A3006 RMK AO2 SLP178 T01280083","Q01+000000PRSWM2"
"72295023174","2005-01-01T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","230,5,N,0026,5","01372,5,M,N","016093,5,N,5","+0128,5","+0078,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01067,5,99,9","08,5,+01372,5,99,9",,,,,"1,99,1,+01067,5,9","4,99,1,+01372,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,10061,5",,,,,,"00,1",,,,,,,,"MET10001/01/05 14:50:00 METAR KLAX 012250Z 23005KT 10SM FEW035 OVC045 13/08 A3006 RMK AO2 SLP177 T01280078","Q01+000000PRSWM2"
"72295023174","2005-01-01T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","240,5,N,0026,5","01402,5,M,N","016093,5,N,5","+0128,5","+0089,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01067,5,99,9","07,5,+01402,5,99,9","07,5,+01829,5,99,9",,,,"1,99,1,+01067,5,9","3,99,1,+01402,5,9","3,99,1,+01829,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1","999,N,+0117,1",,,,,,,,,"10176,5,10057,5","6,9,005,9,+999,9",,,,,"00,1",,,,,,,,"MET12501/01/05 15:50:00 METAR KLAX 012350Z 24005KT 10SM FEW035 BKN046 BKN060 13/09 A3005 RMK AO2 SLP177 T01280089 10139 20117 56005","Q01+000000PRSWM2"
"72295023174","2005-01-02T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","240,1,N,0026,1","99999,9,9,N","016000,1,N,1","+0128,1","+0089,1","10177,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,01250,1,99,9,99,9","120,M,+0139,1","180,N,+0083,1",,,,,,,,,"99999,9,99999,9","6,1,005,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  02004 72295 32666 62405 10128 20089 30137 40177 56005 92350 333 10139 20083 555 90200;","Q01  00002PRCP06Q02 101373APOSP "
"72295023174","2005-01-02T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","01067,5,M,N","016093,5,N,5","+0128,5","+0089,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00853,5,99,9","07,5,+01067,5,99,9","07,5,+01402,5,99,9",,,,"2,99,1,+00853,5,9","3,99,1,+01067,5,9","3,99,1,+01402,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10176,5,10057,5",,,,,,"00,1",,,,,,,,"MET11901/01/05 16:50:00 METAR KLAX 020050Z 00000KT 10SM SCT028 BKN035 BKN046 13/09 A3005 RMK AO2 SLP175 SHRA DSNT W T01280089","Q01+000000PRSWM2"
"72295023174","2005-01-02T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","01524,5,M,N","016093,5,N,5","+0128,5","+0089,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01067,5,99,9","07,5,+01524,5,99,9",,,,,"2,99,1,+01067,5,9","3,99,1,+01524,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10176,5,10057,5",,,,,,"00,1",,,,,,,,"MET10001/01/05 17:50:00 METAR KLAX 020150Z 00000KT 10SM SCT035 BKN050 13/09 A3005 RMK AO2 SLP176 T01280089","Q01+000000PRSWM2"
"72295023174","2005-01-02T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","220,5,N,0015,5","01676,5,M,N","016093,5,N,5","+0128,5","+0089,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01067,5,99,9","07,5,+01676,5,99,9",,,,,"1,99,1,+01067,5,9","3,99,1,+01676,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10176,5,10057,5","5,9,001,9,+999,9",,,,,"00,1",,,,,,,,"MET11101/01/05 18:51:51 METAR KLAX 020250Z 22003KT 10SM FEW035 BKN055 13/09 A3005 RMK AO2 SLP176 T01280089 55001 (AR)","Q01+000000PRSWM2"
"72295023174","2005-01-02T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","01829,5,M,N","016093,5,N,5","+0122,5","+0089,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01067,5,99,9","07,5,+01829,5,99,9",,,,,"1,99,1,+01067,5,9","3,99,1,+01829,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,10061,5",,,,,,"00,1",,,,,,,,"MET10001/01/05 19:50:00 METAR KLAX 020350Z 00000KT 10SM FEW035 BKN060 12/09 A3006 RMK AO2 SLP178 T01220089","Q01+000000PRSWM2"
"72295023174","2005-01-02T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,V,0015,5","01829,5,M,N","016093,5,N,5","+0122,5","+0089,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01067,5,99,9","07,5,+01829,5,99,9",,,,,"1,99,1,+01067,5,9","3,99,1,+01829,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,10061,5",,,,,,"00,1",,,,,,,,"MET10001/01/05 20:50:00 METAR KLAX 020450Z VRB03KT 10SM FEW035 BKN060 12/09 A3006 RMK AO2 SLP178 T01220089","Q01+000000PRSWM2"
"72295023174","2005-01-02T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","01829,5,M,N","016093,5,N,5","+0122,5","+0094,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00488,5,99,9","04,5,+00884,5,99,9","07,5,+01829,5,99,9",,,,"1,99,1,+00488,5,9","2,99,1,+00884,5,9","3,99,1,+01829,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0133,1","999,N,+0117,1",,,,,,,,,"10179,5,10061,5","3,9,005,9,+999,9",,,,,"00,1",,,,,,,,"MET12501/01/05 21:50:00 METAR KLAX 020550Z 00000KT 10SM FEW016 SCT029 BKN060 12/09 A3006 RMK AO2 SLP180 T01220094 10133 20117 53005","Q01+000000PRSWM2"
"72295023174","2005-01-02T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","99999,9,9,N","016000,1,N,1","+0122,1","+0094,1","10180,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9","240,M,+0133,1","240,N,+0083,1",,,,,,,,,"99999,9,99999,9","3,1,005,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  02064 72295 32466 60000 10122 20094 30140 40180 53005 90550 333 10133 20083 555 90206;","Q01  00002PRCP06Q02 101403APOSP "
"72295023174","2005-01-02T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","01829,5,M,N","016093,5,N,5","+0122,5","+0094,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00701,5,99,9","02,5,+01067,5,99,9","07,5,+01829,5,99,9",,,,"1,99,1,+00701,5,9","1,99,1,+01067,5,9","3,99,1,+01829,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10179,5,10061,5",,,,,,"00,1",,,,,,,,"MET10701/01/05 22:50:00 METAR KLAX 020650Z 00000KT 10SM FEW023 FEW035 BKN060 12/09 A3006 RMK AO2 SLP177 T01220094","Q01+000000PRSWM2"
"72295023174","2005-01-02T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","999,9,C,0000,5","01676,5,M,N","016093,5,N,5","+0117,5","+0094,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","04,5,+00853,5,99,9","07,5,+01676,5,99,9","07,5,+05100,5,99,9",,,"1,99,1,+00457,5,9","2,99,1,+00853,5,9","3,99,1,+01676,5,9","3,99,1,+05100,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0139,1","999,N,+0072,1",,,,,,,,,"10179,5,10061,5",,,,,,"00,1",,,,,,,,"MET11701/01/05 23:50:00 METAR KLAX 020750Z 00000KT 10SM FEW015 SCT028 BKN055 12/09 A3006 RMK AO2 SLP177 T01170094 401390072","Q01+000000PRSWM2"
"72295023174","2005-01-02T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,13,BR  ,5",,,,,,,,,,,,"01,5,24,5",,,,,,,,,,,,,,,"240,M,+0139,5","240,N,+0072,5",,,,,,,,,,,"10062,4,10166,4",,,,,,,,,"1,24,00536,120,1053,5","2,24,00402,110,1055,5","3,24,00170,999,9999,5","SOD77524 HR PRECIPITATION (IN): 0.00 WEATHER(CODE):1  24 HR MAX TEMP (F):57 24 HR MAX TEMP TIME (LST):1110 24 HR MIN TEMP (F):45 24 HR MIN TEMP TIME (LST):0714 AVERAGE STATION PRESSURE(D):29.714 MINIMUM SEA LEVEL PRESSURE:30.02 TIME OF OCCURRENCE:0040 PEAK WIND SPEED (MPH):12  PEAK WIND DIR (DEG):120 PEAK WIND TIME (LST):1053  FASTEST 2MIN SPEED (MPH):09 FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):1055 AVERAGE WIND SPEED (MPH): 3.8 24 HR AVG TEMP (F):51 DEPART FROM NORMAL:  -6 HEATING DEGREE DAYS: 14 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 57 LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72295023174","2005-01-02T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","300,5,N,0026,5","01676,5,M,N","016093,5,N,5","+0117,5","+0100,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00457,5,99,9","04,5,+00884,5,99,9","07,5,+01676,5,99,9",,,,"1,99,1,+00457,5,9","2,99,1,+00884,5,9","3,99,1,+01676,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10176,5,10057,5","6,9,004,9,+999,9",,,,,"00,1",,,,,,,,"MET11301/02/05 00:50:00 METAR KLAX 020850Z 30005KT 10SM FEW015 SCT029 BKN055 12/10 A3005 RMK AO2 SLP175 T01170100 56004","Q01+000000PRSWM2"
"72295023174","2005-01-02T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","080,5,N,0021,5","01524,5,M,N","014484,5,N,5","+0111,5","+0106,5","10173,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,,,,,"04,5,+00853,5,99,9","04,5,+01158,5,99,9","07,5,+01524,5,99,9",,,,"2,99,1,+00853,5,9","2,99,1,+01158,5,9","3,99,1,+01524,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,"61,1",,,,,,,,"MET12201/02/05 01:50:00 METAR KLAX 020950Z 08004KT 9SM -RA SCT028 SCT038 BKN050 11/11 A3004 RMK AO2 RAB35 SLP173 P0000 T01110106","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2005-01-02T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","100,5,N,0021,5","22000,5,9,N","014484,5,N,5","+0100,5","+0094,5","10170,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00488,5,99,9","02,5,+00853,5,99,9","04,5,+01676,5,99,9","04,5,+05700,5,99,9",,,"1,99,1,+00488,5,9","1,99,1,+00853,5,9","2,99,1,+01676,5,9","2,99,1,+05700,1,9","04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,"00,1",,,,,,,,"MET11801/02/05 02:50:00 METAR KLAX 021050Z 10004KT 9SM FEW016 FEW028 SCT055 10/09 A3004 RMK AO2 RAE01 SLP170 P0000 T01000094","Q01+000000PRSWM2"
"72295023174","2005-01-02T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","090,5,N,0021,5","05700,5,C,N","012875,5,N,5","+0094,5","+0089,5","10169,5","01,0000,9,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00488,5,99,9","02,5,+00823,5,99,9","04,5,+01829,5,99,9","07,5,+05700,5,99,9",,,"1,99,1,+00488,5,9","1,99,1,+00823,5,9","2,99,1,+01829,5,9","3,99,1,+05700,1,9","07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0128,1","999,N,+0094,1",,,,,,,,,"10169,5,10051,5","6,9,007,9,+999,9",,,,,"00,1",,,,,,,,"MET13601/02/05 03:52:05 METAR KLAX 021150Z 09004KT 8SM FEW016 FEW027 SCT060 09/09 A3003 RMK AO2 SLP169 60000 T00940089 10128 20094 56007 (BLB)","Q01+000000PRSWM2P01 220003SCOCIG"
"72295023174","2005-01-02T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","090,1,N,0021,1","99999,9,9,N","012000,1,N,1","+0094,1","+0089,1","10169,1","06,9999,9,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,00450,1,99,9,99,9","120,N,+0094,1","240,M,+0139,1",,,,,,,,,"99999,9,99999,9","6,1,007,1,+999,9",,,,,,,,,,,,,"SYN098AAXX  02124 72295 12462 60904 10094 20089 30130 40169 56007 69901 91150 333 10139 20094 555 90212;","Q01 101303APOSP "
"72295023174","2005-01-02T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","090,5,N,0021,5","22000,5,9,N","012875,5,N,5","+0089,5","+0083,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00610,5,99,9","04,5,+01829,5,99,9","04,5,+05182,5,99,9",,,,"1,99,1,+00610,5,9","2,99,1,+01829,5,9","2,99,1,+05182,5,9",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10169,5,10051,5","9,9,999,9,+000,1",,,,,"00,1",,,,,,,,"MET10601/02/05 04:50:00 METAR KLAX 021250Z 09004KT 8SM FEW020 SCT060 SCT170 09/08 A3003 RMK AO2 SLP166 T00890083","Q01+000000PRSWM2"
"72295023174","2005-01-02T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","090,5,N,0015,5","05182,5,M,N","011265,5,N,5","+0089,5","+0083,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9","04,5,+01829,5,99,9","07,5,+05182,5,99,9",,,,"1,99,1,+00366,5,9","2,99,1,+01829,5,9","3,99,1,+05182,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10169,5,10051,5",,,,,,"00,1",,,,,,,,"MET11201/02/05 05:51:54 METAR KLAX 021350Z 09003KT 7SM FEW012 SCT060 BKN170 09/08 A3003 RMK AO2 SLP167 T00890083 (BLB)","Q01+000000PRSWM2"
"72295023174","2005-01-02T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","080,5,N,0026,5","03962,5,M,N","012875,5,N,5","+0089,5","+0083,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+01829,5,99,9","07,5,+03962,5,99,9",,,,,"2,99,1,+01829,5,9","3,99,1,+03962,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10169,5,10051,5","5,9,001,9,+999,9",,,,,"00,1",,,,,,,,"MET10501/02/05 06:50:00 METAR KLAX 021450Z 08005KT 8SM SCT060 BKN130 09/08 A3003 RMK AO2 SLP168 T00890083 55001","Q01+000000PRSWM2"
"72295023174","2005-01-02T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","100,5,N,0036,5","03962,5,M,N","011265,5,N,5","+0094,5","+0083,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","07,5,+03962,5,99,9",,,,,"1,99,1,+02134,5,9","3,99,1,+03962,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,"00,1",,,,,,,,"MET10401/02/05 07:51:52 METAR KLAX 021550Z 10007KT 7SM FEW070 BKN130 09/08 A3004 RMK AO2 SLP169 T00940083 (AR)","Q01+000000PRSWM2"
"72295023174","2005-01-02T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","080,5,N,0026,5","07620,5,M,N","009656,5,N,5","+0100,5","+0083,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,,"10,5",,,,,,,"04,5,+02134,5,99,9","04,5,+03962,5,99,9","07,5,+07620,5,99,9",,,,"2,99,1,+02134,5,9","2,99,1,+03962,5,9","3,99,1,+07620,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,"10,1",,,,,,,,"MET10901/02/05 08:50:00 METAR KLAX 021650Z 08005KT 6SM BR SCT070 SCT130 BKN250 10/08 A3004 RMK AO2 SLP171 T01000083","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2005-01-02T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","080,5,N,0036,5","02286,5,M,N","011265,5,N,5","+0111,5","+0083,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01097,5,99,9","07,5,+02286,5,99,9",,,,,"1,99,1,+01097,5,9","3,99,1,+02286,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0111,1","999,N,+0089,1",,,,,,,,,"10176,5,10057,5","3,9,008,9,+999,9",,,,,"00,1",,,,,,,,"MET11701/02/05 09:50:00 METAR KLAX 021750Z 08007KT 7SM FEW036 BKN075 11/08 A3005 RMK AO2 SLP176 T01110083 10111 20089 53008","Q01+000000PRSWM2"
"72295023174","2005-01-02T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","080,1,N,0036,1","99999,9,9,N","011000,1,N,1","+0111,1","+0083,1","10176,1","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,01250,1,99,9,99,9","120,M,+0128,1","240,N,+0089,1",,,,,,,,,"99999,9,99999,9","3,1,008,1,+999,9",,,,,,,,,,,,,"SYN092AAXX  02184 72295 32661 60807 10111 20083 30137 40176 53008 91750 333 10128 20089 555 90218;","Q01  00002PRCP06Q02 101373APOSP "
"72295023174","2005-01-02T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","120,5,N,0046,5","01097,5,M,N","011265,5,N,5","+0122,5","+0100,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+01097,5,99,9","07,5,+01524,5,99,9","07,5,+02286,5,99,9",,,,"3,99,1,+01097,5,9","3,99,1,+01524,5,9","3,99,1,+02286,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10173,5,10054,5",,,,,,"00,1",,,,,,,,"MET10601/02/05 10:50:00 METAR KLAX 021850Z 12009KT 7SM BKN036 BKN050 BKN075 12/10 A3004 RMK AO2 SLP172 T01220100","Q01+000000PRSWM2"
"72295023174","2005-01-02T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","110,5,N,0036,5","02438,5,M,N","016093,5,N,5","+0133,5","+0106,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01341,5,99,9","04,5,+01981,5,99,9","07,5,+02438,5,99,9",,,,"1,99,1,+01341,5,9","2,99,1,+01981,5,9","3,99,1,+02438,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10163,5,10044,5",,,,,,"00,1",,,,,,,,"MET10701/02/05 11:50:00 METAR KLAX 021950Z 11007KT 10SM FEW044 SCT065 BKN080 13/11 A3001 RMK AO2 SLP162 T01330106","Q01+000000PRSWM2"
"72295023174","2005-01-02T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V020","100,5,N,0041,5","01097,5,M,N","016093,5,N,5","+0133,5","+0100,5","10151,5","01,0000,2,5","03,0000,2,1",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,,,,,"04,5,+00792,5,99,9","07,5,+01097,5,99,9","08,5,+01829,5,99,9",,,,"2,99,1,+00792,5,9","3,99,1,+01097,5,9","4,99,1,+01829,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10152,5,10034,5","8,9,023,9,+999,9",,,,,"61,1",,,,,,,,"MET13501/02/05 12:50:00 METAR KLAX 022050Z 10008KT 10SM -RA SCT026 BKN036 OVC060 13/10 A2998 RMK AO2 RAB48 SLP151 P0000 60000 T01330100 58023","Q01+000003PRSWM1Q02    003PRSWM1"
"72295023174","2005-01-02T21:09:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V020","100,5,N,0036,5","00732,5,M,N","012875,5,N,5","+0130,5","+0110,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,,"61,5",,,,,,,"07,5,+00732,5,99,9","07,5,+00945,5,99,9","08,5,+01676,5,99,9",,,,"3,99,1,+00732,5,9","3,99,1,+00945,5,9","4,99,1,+01676,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10152,5,10034,5",,,,,,"61,1",,,,,,,,"MET09901/02/05 13:09:00 SPECI KLAX 022109Z 10007KT 8SM -RA BKN024 BKN031 OVC055 13/11 A2998 RMK AO2 P0000","Q01+000003PRSWM1Q02    003PRSWM1"
