"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GA6","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2006-01-01T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0031,5","00030,5,M,N","001609,5,N,5","+0133,5","+0133,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,"99,U,1829,9","07,5,+00030,5,99,9","08,5,+00366,5,99,9",,,,,"3,99,1,+00030,5,9","4,99,1,+00366,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,"10,1",,,,,,,,,,,"MET12001/01/06 04:51:53 METAR KLAX 011250Z 09006KT 1SM R25L/P6000FT BR BKN001 OVC012 13/13 A3000 RMK AO2 SLP156 T01330133 (GG)","Q01+000000PRSWM1"
"72295023174","2006-01-01T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0031,5","00396,5,M,N","004828,5,N,5","+0139,5","+0128,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00396,5,99,9","08,5,+00610,5,99,9",,,,,"3,99,1,+00396,5,9","4,99,1,+00610,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,"10,1",,,,,,,,,,,"MET10701/01/06 05:51:51 METAR KLAX 011350Z 09006KT 3SM BR BKN013 OVC020 14/13 A3000 RMK AO2 SLP158 T01390128 (GG)","Q01+000000PRSWM1"
"72295023174","2006-01-01T14:37:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","060,5,N,0031,5","00244,5,M,N","006437,5,N,5","+0130,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00244,5,99,9","08,5,+00427,5,99,9",,,,,"3,99,1,+00244,5,9","4,99,1,+00427,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,"10,1",,,,,,,,,,,"MET10201/01/06 06:38:51 SPECI KLAX 011437Z 06006KT 4SM BR BKN008 OVC014 13/13 A3001 RMK AO2 CIG 004V010 (GG)","Q01+000000PRSWM1"
"72295023174","2006-01-01T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","060,5,N,0041,5","00183,5,M,N","009656,5,N,5","+0139,5","+0128,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00183,5,99,9","08,5,+00549,5,99,9",,,,,"3,99,1,+00183,5,9","4,99,1,+00549,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5","6,9,009,9,+999,9",,,,,,"10,1",,,,,,,,,,,"MET11301/01/06 06:51:53 METAR KLAX 011450Z 06008KT 6SM BR BKN006 OVC018 14/13 A2999 RMK AO2 SLP155 T01390128 56009 (GG)","Q01+000000PRSWM1"
"72295023174","2006-01-01T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","050,5,N,0036,5","04572,5,M,N","009656,5,N,5","+0139,5","+0122,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"04,5,+00335,5,99,9","04,5,+01524,5,99,9","07,5,+04572,5,99,9",,,,"2,99,1,+00335,5,9","2,99,1,+01524,5,9","3,99,1,+04572,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,"10,1",,,,,,,,,,,"MET11401/01/06 07:51:52 METAR KLAX 011550Z 05007KT 6SM BR SCT011 SCT050 BKN150 14/12 A3001 RMK AO2 SLP162 T01390122 (LE)","Q01+000000PRSWM1"
"72295023174","2006-01-01T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0041,5","03048,5,M,N","011265,5,N,5","+0144,5","+0122,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00732,5,99,9","04,5,+01524,5,99,9","07,5,+03048,5,99,9",,,,"1,99,1,+00732,5,9","2,99,1,+01524,5,9","3,99,1,+03048,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET11101/01/06 08:51:52 METAR KLAX 011650Z 09008KT 7SM FEW024 SCT050 BKN100 14/12 A3001 RMK AO2 SLP160 T01440122 (LE)","Q01+000000PRSWM1"
"72295023174","2006-01-01T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0026,5","03048,5,M,N","012875,5,N,5","+0144,5","+0122,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00366,5,99,9","04,5,+00732,5,99,9","08,5,+03048,5,99,9",,,,"1,99,1,+00366,5,9","2,99,1,+00732,5,9","4,99,1,+03048,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0144,1","999,N,+0133,1",,,,,,,,,,,"10166,5,10047,5","1,9,010,9,+999,9",,,,,,,,,,,,,,,,,"MET12901/01/06 09:51:54 METAR KLAX 011750Z 12005KT 8SM FEW012 SCT024 OVC100 14/12 A3002 RMK AO2 SLP165 T01440122 10144 20133 51010 (LE)","Q01+000000PRSWM1"
"72295023174","2006-01-01T18:25:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","120,5,N,0020,5","00792,5,M,N","011265,5,N,5","+0160,5","+0130,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00335,5,99,9","04,5,+00518,5,99,9","07,5,+00792,5,99,9",,,,"1,99,1,+00335,5,9","2,99,1,+00518,5,9","3,99,1,+00792,5,9",,,,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET09401/01/06 10:26:50 SPECI KLAX 011825Z 12004KT 7SM FEW011 SCT017 BKN026 16/13 A3001 RMK AO2 (LE)",
"72295023174","2006-01-01T18:50:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0036,5","00335,5,M,N","009656,5,N,5","+0150,5","+0128,5","10160,5","01,0003,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00335,5,99,9","07,5,+00518,5,99,9","08,5,+00792,5,99,9",,,,"3,99,1,+00335,5,9","3,99,1,+00518,5,9","4,99,1,+00792,5,9",,,,,,,,,,,,,,,"10163,5,10044,5",,,,,,,,,,,,,,,,,,"MET11401/01/06 10:52:14 METAR KLAX 011850Z 13007KT 6SM BR BKN011 BKN017 OVC026 15/13 A3001 RMK AO2 SLP160 T01500128 (LE)",
"72295023174","2006-01-01T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0036,5","00792,5,M,N","009656,5,N,5","+0156,5","+0128,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,7,0,1,5",,,,,,,,,,"04,5,+00366,5,99,9","04,5,+00579,5,99,9","08,5,+00792,5,99,9",,,,"2,99,1,+00366,5,9","2,99,1,+00579,5,9","4,99,1,+00792,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10156,5,10037,5",,,,,,,"05,5",,,,,,,,,,,"MET14201/01/06 11:55:53 METAR KLAX 011950Z 09007KT 6SM HZ SCT012 SCT019 OVC026 16/13 A2999 RMK AO2 SLP154 VIS 1 3/4 W-NW FG BANK W-NW T01560128 (LE)","Q01+000000PRSWM1"
"72295023174","2006-01-01T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0051,5","00792,5,M,N","009656,5,N,5","+0156,5","+0128,5","10134,5","01,0000,2,5","03,0003,9,1",,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5",,,"61,5",,,,,,,"02,5,+00366,5,99,9","04,5,+00579,5,99,9","08,5,+00792,5,99,9",,,,"1,99,1,+00366,5,9","2,99,1,+00579,5,9","4,99,1,+00792,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5","8,9,031,9,+999,9",,,,,,"61,1",,,,,,,,,,,"MET14601/01/06 12:51:54 METAR KLAX 012050Z 07010KT 6SM -RA FEW012 SCT019 OVC026 16/13 A2993 RMK AO2 RAB48 PRESFR SLP134 P0000 60001 T01560128 58031 (LE)","Q01+000000PRSWM1"
"72295023174","2006-01-01T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0046,5","00518,5,M,N","008047,5,N,5","+0150,5","+0128,5","10137,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"07,5,+00518,5,99,9","08,5,+00732,5,99,9",,,,,"3,99,1,+00518,5,9","4,99,1,+00732,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,"10,1","61,1",,,,,,,,,,"MET12601/01/06 13:51:58 METAR KLAX 012150Z 09009KT 5SM -RA BR BKN017 OVC024 15/13 A2994 RMK AO2 RAE07B36 SLP137 P0000 T01500128 (LE)","Q01+000000PRSWM1"
"72295023174","2006-01-01T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0031,5","00518,5,M,N","006437,5,N,5","+0150,5","+0128,5","10139,5","01,0015,9,5",,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","62,5",,,,,,"07,5,+00518,5,99,9","08,5,+00732,5,99,9",,,,,"3,99,1,+00518,5,9","4,99,1,+00732,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,"10,1","63,1",,,,,,,,,,"MET11601/01/06 14:51:53 METAR KLAX 012250Z 08006KT 4SM RA BR BKN017 OVC024 15/13 A2994 RMK AO2 SLP139 P0004 T01500128 (LE)","Q01+000000PRSWM1"
"72295023174","2006-01-01T23:14:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","090,5,N,0051,5","00396,5,M,N","004828,5,N,5","+0150,5","+0130,5","99999,9","01,0010,9,1",,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","62,5",,,,,,"07,5,+00396,5,99,9","07,5,+00549,5,99,9","08,5,+02438,5,99,9",,,,"3,99,1,+00396,5,9","3,99,1,+00549,5,9","4,99,1,+02438,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,"10,1","63,1",,,,,,,,,,"MET10601/01/06 15:16:03 SPECI KLAX 012314Z 09010KT 3SM RA BR BKN013 BKN018 OVC080 15/13 A2992 RMK AO2 P0004 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-01T23:33:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","080,5,N,0056,5","01981,5,M,N","006437,5,N,5","+0150,5","+0130,5","99999,9","01,0015,9,1",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"02,5,+00396,5,99,9","08,5,+01981,5,99,9",,,,,"1,99,1,+00396,5,9","4,99,1,+01981,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10010,5",,,,,,,"10,1","61,1",,,,,,,,,,"MET10001/01/06 15:34:52 SPECI KLAX 012333Z 08011KT 4SM -RA BR FEW013 OVC065 15/13 A2991 RMK AO2 P0006 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-01T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","040,5,N,0036,5","01829,5,M,N","009656,5,N,5","+0150,5","+0133,5","10141,5","01,0010,9,5","06,0028,9,1",,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"08,5,+01829,5,99,9",,,,,,"4,99,1,+01829,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0161,1","999,N,+0139,1",,,,,,,,,,,"10142,5,10024,5","1,9,007,9,+999,9",,,,,,"10,1","61,1",,,,,,,,,,"MET14101/01/06 15:51:55 METAR KLAX 012350Z 04007KT 6SM -RA BR OVC060 15/13 A2995 RMK AO2 PRESRR SLP141 P0006 60011 T01500133 10161 20139 51007 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","040,1,N,0036,1","99999,9,9,N","009000,1,N,1","+0150,1","+0133,1","10141,1","06,0030,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,01750,1,99,9,99,9","120,M,+0161,1","180,N,+0122,1",,,,,,,,,,,"99999,9,99999,9","1,1,007,1,+999,9",,,,,,"61,1",,,,,,,,,,,"SYN110AAXX  02004 72295 11759 80407 10150 20133 30103 40141 51007 60031 761// 92350 333 10161 20122 96010 555 90200;","Q01 101033APOSP "
"72295023174","2006-01-02T00:15:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","090,5,N,0036,5","01036,5,M,N","003219,5,N,5","+0140,5","+0130,5","99999,9","01,0008,9,1",,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","62,5",,,,,,"07,5,+01036,5,99,9","08,5,+01829,5,99,9",,,,,"3,99,1,+01036,5,9","4,99,1,+01829,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,"10,1","63,1",,,,,,,,,,"MET09901/01/06 16:16:52 SPECI KLAX 020015Z 09007KT 2SM RA BR BKN034 OVC060 14/13 A2994 RMK AO2 P0003 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T00:40:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","090,5,N,0031,5","01006,5,M,N","004828,5,N,5","+0140,5","+0130,5","99999,9","01,0013,9,1",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"02,5,+00457,5,99,9","07,5,+01006,5,99,9","08,5,+01524,5,99,9",,,,"1,99,1,+00457,5,9","3,99,1,+01006,5,9","4,99,1,+01524,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,"10,1","61,1",,,,,,,,,,"MET10701/01/06 16:42:15 SPECI KLAX 020040Z 09006KT 3SM -RA BR FEW015 BKN033 OVC050 14/13 A2994 RMK AO2 P0005 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0036,5","00945,5,M,N","008047,5,N,5","+0144,5","+0133,5","10136,5","01,0013,9,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"04,5,+00366,5,99,9","07,5,+00945,5,99,9","08,5,+01524,5,99,9",,,,"2,99,1,+00366,5,9","3,99,1,+00945,5,9","4,99,1,+01524,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5",,,,,,,"10,1","61,1",,,,,,,,,,"MET12401/01/06 16:52:15 METAR KLAX 020050Z 08007KT 5SM -RA BR SCT012 BKN031 OVC050 14/13 A2994 RMK AO2 SLP136 P0005 T01440133 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T01:41:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","090,5,N,0051,5","00853,5,M,N","004828,5,N,5","+0140,5","+0120,5","99999,9","01,0003,9,1",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"02,5,+00732,5,99,9","07,5,+00853,5,99,9","08,5,+01067,5,99,9",,,,"1,99,1,+00732,5,9","3,99,1,+00853,5,9","4,99,1,+01067,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,"10,1","61,1",,,,,,,,,,"MET10701/01/06 17:42:58 SPECI KLAX 020141Z 09010KT 3SM -RA BR FEW024 BKN028 OVC035 14/12 A2995 RMK AO2 P0001 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","100,5,N,0041,5","00853,5,M,N","004023,5,N,5","+0139,5","+0128,5","10140,5","01,0010,9,5",,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","62,5",,,,,,"02,5,+00396,5,99,9","07,5,+00853,5,99,9","08,5,+01067,5,99,9",,,,"1,99,1,+00396,5,9","3,99,1,+00853,5,9","4,99,1,+01067,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,"10,1","63,1",,,,,,,,,,"MET12701/01/06 17:51:53 METAR KLAX 020150Z 10008KT 2 1/2SM RA BR FEW013 BKN028 OVC035 14/13 A2995 RMK AO2 SLP140 P0003 T01390128 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T02:31:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","100,5,N,0051,5","00427,5,M,N","002816,5,N,5","+0130,5","+0120,5","99999,9","01,0015,9,1",,,,,,,,,,,,,,,,,,,,,,"2,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","62,5",,,,,,"07,5,+00427,5,99,9","08,5,+00762,5,99,9",,,,,"3,99,1,+00427,5,9","4,99,1,+00762,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10142,5,10024,5",,,,,,,"10,1","63,1",,,,,,,,,,"MET10301/01/06 18:33:00 SPECI KLAX 020231Z 10010KT 1 3/4SM RA BR BKN014 OVC025 13/12 A2995 RMK AO2 P0006 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0071,5","00244,5,M,N","003219,5,N,5","+0133,5","+0122,5","10139,5","01,0018,9,5","03,0041,9,1",,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"07,5,+00244,5,99,9","08,5,+00488,5,99,9",,,,,"3,99,1,+00244,5,9","4,99,1,+00488,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10020,5","6,9,002,9,+999,9",,,,,,"10,1","61,1",,,,,,,,,,"MET14101/01/06 18:51:55 METAR KLAX 020250Z 09014KT 2SM -RA BR BKN008 OVC016 13/12 A2994 RMK AO2 CIG 005V010 SLP139 P0008 60016 T01330122 56002 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0061,5","00244,5,M,N","004828,5,N,5","+0128,5","+0122,5","10135,5","01,0010,9,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"08,5,+00244,5,99,9",,,,,,"4,99,1,+00244,5,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,"10,1","61,1",,,,,,,,,,"MET12201/01/06 19:51:52 METAR KLAX 020350Z 09012KT 3SM -RA BR OVC008 13/12 A2993 RMK AO2 CIG 005V010 SLP135 P0004 T01280122 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0071,5","00152,5,M,N","003219,5,N,5","+0122,5","+0117,5","10133,5","01,0003,9,5",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"07,5,+00152,5,99,9","07,5,+00305,5,99,9","08,5,+00427,5,99,9",,,,"3,99,1,+00152,5,9","3,99,1,+00305,5,9","4,99,1,+00427,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,"10,1","61,1",,,,,,,,,,"MET12401/01/06 20:51:53 METAR KLAX 020450Z 09014KT 2SM -RA BR BKN005 BKN010 OVC014 12/12 A2993 RMK AO2 SLP133 P0001 T01220117 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T05:14:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","080,5,N,0056,5","00152,5,M,N","006437,5,N,5","+0120,5","+0120,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00152,5,99,9","08,5,+00396,5,99,9",,,,,"3,99,1,+00152,5,9","4,99,1,+00396,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,"10,1",,,,,,,,,,,"MET10201/01/06 21:16:02 SPECI KLAX 020514Z 08011KT 4SM BR BKN005 OVC013 12/12 A2993 RMK AO2 RAE04 P0000 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T05:39:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-16","KLAX ","V030","090,5,N,0051,5","00396,5,M,N","008047,5,N,5","+0120,5","+0120,5","99999,9","01,0000,2,1",,,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"04,5,+00152,5,99,9","08,5,+00396,5,99,9",,,,,"2,99,1,+00152,5,9","4,99,1,+00396,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10135,5,10017,5",,,,,,,"10,1","61,1",,,,,,,,,,"MET10901/01/06 21:40:52 SPECI KLAX 020539Z 09010KT 5SM -RA BR SCT005 OVC013 12/12 A2993 RMK AO2 RAE04B26 P0000 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0046,5","00396,5,M,N","004828,5,N,5","+0122,5","+0117,5","10132,5","01,0003,9,5","06,0056,9,1",,,,,,,,,,,,,,,,,,,,,"1,0,02,0,0,1,5","0,0,00,1,0,1,5",,"10,5","61,5",,,,,,"04,5,+00213,5,99,9","08,5,+00396,5,99,9",,,,,"2,99,1,+00213,5,9","4,99,1,+00396,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1","999,N,+0122,1",,,,,,,,,,,"10135,5,10017,5","6,9,006,9,+999,9",,,,,,"10,1","61,1",,,,,,,,,,"MET15001/01/06 21:52:12 METAR KLAX 020550Z 08009KT 3SM -RA BR SCT007 OVC013 12/12 A2993 RMK AO2 RAE04B26 SLP132 P0001 60022 T01220117 10150 20122 56006 (AR)","Q01+000000PRSWM1"
"72295023174","2006-01-02T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","080,1,N,0046,1","99999,9,9,N","004800,1,N,1","+0122,1","+0117,1","10132,1","06,0061,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08,99,1,99,9,99,9,00250,1,99,9,99,9","240,M,+0150,1","240,N,+0122,1",,,,,,,,,,,"99999,9,99999,9","6,1,006,1,+999,9",,,,,,"61,1",,,,,,,,,,,"SYN110AAXX  02064 72295 11348 80809 10122 20117 30097 40132 56006 60061 761// 90550 333 10150 20122 96010 555 90206;","Q01 100973APOSP "
"72295023174","2006-01-02T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","090,5,N,0046,5","00274,5,M,N","009656,5,N,5","+0128,5","+0122,5","10130,5","01,0000,2,5",,,,,,,,,,,,,,,,,,,,,,"0,0,00,1,0,1,5",,,"10,5",,,,,,,"07,5,+00274,5,99,9","08,5,+00396,5,99,9",,,,,"3,99,1,+00274,5,9","4,99,1,+00396,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10132,5,10014,5",,,,,,,"10,1",,,,,,,,,,,"MET13101/01/06 22:51:53 METAR KLAX 020650Z 09009KT 6SM BR BKN009 OVC013 13/12 A2992 RMK AO2 RAE47 CIG 007V011 SLP130 P0000 T01280122 (AR)","Q01+000000PRSWM1"
