"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AU3","AW1","AW2","AW3","AX1","AX2","AX3","ED1","GA1","GA2","GA3","GA4","GA5","GD1","GD2","GD3","GD4","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","MW3","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","REM","EQD"
"72295023174","2007-01-01T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0167,5","+0044,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0172,1","999,N,+0128,1",,,,,,,,,,,"10159,5,10040,5","8,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET11701/01/07 15:51:54 METAR KLAX 012350Z 27008KT 10SM FEW200 17/04 A3000 RMK AO2 SLP159 T01670044 10172 20128 58009 (BLB)",
"72295023174","2007-01-02T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","270,1,N,0041,1","22000,1,9,N","016000,1,N,1","+0167,1","+0044,1","10159,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0172,1","180,N,+0089,1",,,,,,,,,,,"99999,9,99999,9","8,1,009,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  02004 72295 32966 22708 10167 20044 30103 40159 58009 92350 333 10172 20089 555 90200;","Q01 101033APOSP "
"72295023174","2007-01-02T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0150,5","+0061,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10040,5",,,,,,,,,,,,,,,,,,"MET09901/01/07 16:51:58 METAR KLAX 020050Z 28006KT 10SM FEW200 15/06 A3000 RMK AO2 SLP160 T01500061 (BLB)",
"72295023174","2007-01-02T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0144,5","+0094,5","10166,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5",,,,,,,,,,,,,,,,,,"MET09901/01/07 17:51:51 METAR KLAX 020150Z 26005KT 10SM FEW200 14/09 A3002 RMK AO2 SLP166 T01440094 (BLB)",
"72295023174","2007-01-02T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0133,5","+0078,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10047,5","1,9,006,9,+999,9",,,,,,,,,,,,,,,,,"MET10201/01/07 18:51:52 METAR KLAX 020250Z VRB03KT 10SM CLR 13/08 A3002 RMK AO2 SLP167 T01330078 51006 (BLB)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2007-01-02T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","080,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0139,5","+0072,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5",,,,,,,,,,,,,,,,,,"MET09601/01/07 19:51:53 METAR KLAX 020350Z 08004KT 10SM CLR 14/07 A3003 RMK AO2 SLP170 T01390072 (BLB)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2007-01-02T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","120,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0122,5","+0050,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,,,"MET09601/01/07 20:51:52 METAR KLAX 020450Z 12003KT 10SM CLR 12/05 A3005 RMK AO2 SLP176 T01220050 (BLB)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2007-01-02T05:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","+0044,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0167,1","999,N,+0117,1",,,,,,,,,,,"10179,5,10061,5","3,9,015,9,+999,9",,,,,,,,,,,,,,,,,"MET11401/01/07 21:51:54 METAR KLAX 020550Z VRB03KT 10SM CLR 14/04 A3006 RMK AO2 SLP180 T01440044 10167 20117 53015 (BLB)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2007-01-02T06:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,9,9999,9","22000,1,9,N","016000,1,N,1","+0144,1","+0044,1","10180,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,1,+99999,9,99,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0167,1","240,N,+0089,1",,,,,,,,,,,"99999,9,99999,9","3,1,015,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  02064 72295 32966 0//03 10144 20044 30124 40180 53015 90550 333 10167 20089 555 90206;","Q01 101243APOSP "
"72295023174","2007-01-02T06:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","110,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0111,5","+0044,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10179,5,10061,5",,,,,,,,,,,,,,,,,,"MET09601/01/07 22:51:56 METAR KLAX 020650Z 11005KT 10SM CLR 11/04 A3006 RMK AO2 SLP176 T01110044 (BLB)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2007-01-02T07:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0111,5","+0044,5","10173,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,,,"MET10501/01/07 23:51:54 METAR KLAX 020750Z 00000KT 10SM CLR 11/04 A3005 RMK AO2 SLP173 T01110044 401720072 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2007-01-02T07:59:00","6","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","SOD  ","KLAX ","V030","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,"AU,13,BR  ,5","AU,08,HZ  ,5",,,,,,,,,,"08,5,24,5","01,5,24,5",,,,,,,,,,,,,"240,M,+0172,5","240,N,+0072,5",,,,,,,,,"024,W,+0094,D,4","024,D,+0061,D,4",,,"10064,4,10183,4","10063,4,10156,4",,,,,,,,,"1,24,00894,310,1450,5","2,24,00581,300,1451,5","3,24,00215,999,9999,5","024,X,086,D,4","024,N,044,D,4","024,M,067,D,4","SOD77324 HR PRECIPITATION (IN):0.00  WEATHER(CODE):8,1  24 HR MAX TEMP (F):63 24 HR MAX TEMP TIME (LST):1202 24 HR MIN TEMP (F):45 24 HR MIN TEMP TIME (LST):0731 AVERAGE STATION PRESSURE:29.715 MINIMUM SEA LEVEL PRESSURE:29.99 TIME OF OCCURRENCE:1619 PEAK WIND SPEED (MPH):20  PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):1450  FASTEST 2MIN SPEED (MPH):13 FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):1451 AVERAGE WIND SPEED (MPH):4.8  24 HR AVG TEMP (F):54 DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:11  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):63  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01     N7GJS072R02     N7GKS075"
"72295023174","2007-01-02T08:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0111,5","+0044,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5","6,9,008,9,+999,9",,,,,,,,,,,,,,,,,"MET10101/02/07 00:51:52 METAR KLAX 020850Z 00000KT 10SM CLR 11/04 A3004 RMK AO2 SLP172 T01110044 56008 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2007-01-02T09:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0100,5","+0039,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,,"MET09501/02/07 01:52:09 METAR KLAX 020950Z 00000KT 10SM CLR 10/04 A3007 RMK AO2 SLP180 T01000039 (AR)","Q01    099SCCGD1P01    003SCCGA1"
"72295023174","2007-01-02T10:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0100,5","+0039,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,,"MET09801/02/07 02:52:08 METAR KLAX 021050Z 00000KT 10SM FEW200 10/04 A3007 RMK AO2 SLP181 T01000039 (AR)",
"72295023174","2007-01-02T11:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0072,5","+0033,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06096,5,99,9",,,,"1,99,1,+04572,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0150,1","999,N,+0067,1",,,,,,,,,,,"10179,5,10061,5","0,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET12301/02/07 03:51:53 METAR KLAX 021150Z 13003KT 10SM FEW150 SCT200 07/03 A3006 RMK AO2 SLP177 T00720033 10150 20067 50004 (AR)",
"72295023174","2007-01-02T12:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","130,1,N,0015,1","22000,1,9,N","016000,1,N,1","+0072,1","+0033,1","10177,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","120,N,+0067,1","240,M,+0172,1",,,,,,,,,,,"99999,9,99999,9","0,1,004,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  02124 72295 32966 41303 10072 20033 30124 40177 50004 91150 333 10172 20067 555 90212;","Q01 101243APOSP "
"72295023174","2007-01-02T12:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","140,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0083,5","+0028,5","10180,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04572,5,99,9","04,5,+06096,5,99,9",,,,"1,99,1,+04572,5,9","2,99,1,+06096,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,,"MET10501/02/07 04:51:53 METAR KLAX 021250Z 14003KT 10SM FEW150 SCT200 08/03 A3007 RMK AO2 SLP180 T00830028 (AR)",
"72295023174","2007-01-02T13:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0100,5","+0011,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+06096,5,99,9",,,,,"1,99,1,+06096,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,,"MET09801/02/07 05:51:52 METAR KLAX 021350Z 00000KT 10SM FEW200 10/01 A3008 RMK AO2 SLP186 T01000011 (AR)",
"72295023174","2007-01-02T14:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0106,5","+0011,5","10188,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10190,5,10071,5","1,9,011,9,+999,9",,,,,,,,,,,,,,,,,"MET10401/02/07 06:51:53 METAR KLAX 021450Z 00000KT 10SM FEW250 11/01 A3009 RMK AO2 SLP188 T01060011 51011 (AR)",
"72295023174","2007-01-02T15:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","130,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0106,5","+0017,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+07620,5,99,9",,,,,"1,99,1,+07620,5,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10200,5,10081,5",,,,,,,,,,,,,,,,,,"MET09901/02/07 07:51:52 METAR KLAX 021550Z 13003KT 10SM FEW250 11/02 A3012 RMK AO2 SLP199 T01060017 (DMQ)",
"72295023174","2007-01-02T16:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","07620,5,M,N","016093,5,N,5","+0133,5","+0033,5","10204,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04877,5,99,9","07,5,+07620,5,99,9",,,,"2,99,1,+04877,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10207,5,10087,5",,,,,,,,,,,,,,,,,,"MET10601/02/07 08:51:53 METAR KLAX 021650Z 00000KT 10SM SCT160 BKN250 13/03 A3014 RMK AO2 SLP204 T01330033 (DMQ)",
"72295023174","2007-01-02T17:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0194,5","+0000,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+04877,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0194,1","999,N,+0072,1",,,,,,,,,,,"10207,5,10087,5","1,9,021,9,+999,9",,,,,,,,,,,,,,,,,"MET12401/02/07 09:51:55 METAR KLAX 021750Z 00000KT 10SM FEW160 SCT250 19/00 A3014 RMK AO2 SLP207 T01940000 10194 20072 51021 (DMQ)",
"72295023174","2007-01-02T18:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","999,9,C,0000,1","22000,1,9,N","016000,1,N,1","+0194,1","+0000,1","10207,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0194,1","240,N,+0072,1",,,,,,,,,,,"99999,9,99999,9","1,1,021,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  02184 72295 32966 40000 10194 20000 30151 40207 51021 91750 333 10194 20072 555 90218;","Q01 101513APOSP "
"72295023174","2007-01-02T18:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","240,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0200,5","+0000,5","10198,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04877,5,99,9","04,5,+07620,5,99,9",,,,"2,99,1,+04877,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10196,5,10077,5",,,,,,,,,,,,,,,,,,"MET10601/02/07 10:51:53 METAR KLAX 021850Z 24003KT 10SM SCT160 SCT250 20/00 A3011 RMK AO2 SLP198 T02000000 (DMQ)",
"72295023174","2007-01-02T19:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","200,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0206,5","-0028,5","10186,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+04877,5,99,9","04,5,+07620,5,99,9",,,,"1,99,1,+04877,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10186,5,10067,5",,,,,,,,,,,,,,,,,,"MET10701/02/07 11:51:52 METAR KLAX 021950Z 20004KT 10SM FEW160 SCT250 21/M03 A3008 RMK AO2 SLP186 T02061028 (DMQ)",
"72295023174","2007-01-02T20:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0046,5","07620,5,M,N","016093,5,N,5","+0200,5","+0011,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+04877,5,99,9","07,5,+07620,5,99,9",,,,"2,99,1,+04877,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5","8,9,031,9,+999,9",,,,,,,,,,,,,,,,,"MET11201/02/07 12:51:53 METAR KLAX 022050Z 27009KT 10SM SCT160 BKN250 20/01 A3005 RMK AO2 SLP176 T02000011 58031 (DMQ)",
"72295023174","2007-01-02T21:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0041,5","07620,5,M,N","016093,5,N,5","+0194,5","+0033,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+05486,5,99,9","07,5,+07620,5,99,9",,,,"2,99,1,+05486,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,,,,,"MET10601/02/07 13:52:06 METAR KLAX 022150Z 28008KT 10SM SCT180 BKN250 19/03 A3004 RMK AO2 SLP174 T01940033 (DMQ)",
"72295023174","2007-01-02T22:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","270,5,N,0031,5","07620,5,M,N","016093,5,N,5","+0194,5","+0017,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+05486,5,99,9","07,5,+07620,5,99,9",,,,"2,99,1,+05486,5,9","3,99,1,+07620,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10169,5,10051,5",,,,,,,,,,,,,,,,,,"MET10601/02/07 14:51:53 METAR KLAX 022250Z 27006KT 10SM SCT180 BKN250 19/02 A3003 RMK AO2 SLP171 T01940017 (DMQ)",
"72295023174","2007-01-02T23:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","05486,5,M,N","016093,5,N,5","+0206,5","-0006,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+05486,5,99,9",,,,,"3,99,1,+05486,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","999,M,+0211,1","999,N,+0183,1",,,,,,,,,,,"10169,5,10051,5","6,9,007,9,+999,9",,,,,,,,,,,,,,,,,"MET11801/02/07 15:51:57 METAR KLAX 022350Z 26006KT 10SM BKN180 21/M01 A3003 RMK AO2 SLP169 T02061006 10211 20183 56007 (BLB)",
"72295023174","2007-01-03T00:00:00","4","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-12","KLAX ","V020","260,1,N,0031,1","99999,9,9,N","016000,1,N,1","+0206,1","-0006,1","10169,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","120,M,+0211,1","180,N,+0067,1",,,,,,,,,,,"99999,9,99999,9","6,1,007,1,+999,9",,,,,,,,,,,,,,,,,"SYN092AAXX  03004 72295 32966 62606 10206 21006 30114 40169 56007 92350 333 10211 20067 555 90300;","Q01 101143APOSP "
"72295023174","2007-01-03T00:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","260,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0178,5","+0056,5","10172,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+05486,5,99,9","04,5,+07620,5,99,9",,,,"2,99,1,+05486,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,,,,,"MET10601/02/07 16:51:58 METAR KLAX 030050Z 26006KT 10SM SCT180 SCT250 18/06 A3004 RMK AO2 SLP172 T01780056 (BLB)",
"72295023174","2007-01-03T01:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0161,5","+0078,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+05486,5,99,9","04,5,+07620,5,99,9",,,,"2,99,1,+05486,5,9","2,99,1,+07620,5,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5",,,,,,,,,,,,,,,,,,"MET10601/02/07 17:51:53 METAR KLAX 030150Z 00000KT 10SM SCT180 SCT250 16/08 A3004 RMK AO2 SLP171 T01610078 (BLB)",
"72295023174","2007-01-03T02:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","280,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0161,5","+0089,5","10173,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+06096,5,99,9",,,,,"2,99,1,+06096,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10173,5,10054,5","1,9,004,9,+999,9",,,,,,,,,,,,,,,,,"MET10501/02/07 18:51:53 METAR KLAX 030250Z 28003KT 10SM SCT200 16/09 A3004 RMK AO2 SLP173 T01610089 51004 (BLB)",
"72295023174","2007-01-03T03:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","999,9,C,0000,5","06096,5,M,N","016093,5,N,5","+0144,5","+0083,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+06096,5,99,9",,,,,"3,99,1,+06096,5,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10176,5,10057,5",,,,,,,,,,,,,,,,,,"MET09901/02/07 19:51:53 METAR KLAX 030350Z 00000KT 10SM BKN200 14/08 A3005 RMK AO2 SLP176 T01440083 (BLB)",
"72295023174","2007-01-03T04:50:00","7","33.938","-118.3888","29.6","LOS ANGELES INTERNATIONAL AIRPORT, CA US","FM-15","KLAX ","V030","070,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0156,5","+0067,5","10182,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+06096,5,99,9",,,,,"2,99,1,+06096,5,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10183,5,10064,5",,,,,,,,,,,,,,,,,,"MET09901/02/07 20:51:53 METAR KLAX 030450Z 07004KT 10SM SCT200 16/07 A3007 RMK AO2 SLP182 T01560067 (BLB)",
